,corr_true,dataset,decline_slope,exp_slope,method,run,threshold
178,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.40,0.40
179,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.50,0.50
180,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.60,0.60
181,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.70,0.70
182,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.80,0.80
183,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.90,0.90
184,0.90513187293,A27LGC4MU1R7PQ,-6.90512820512,-0.232975414692,word2vec,word2vec_0.20,0.20
185,0.377609361995,A27LGC4MU1R7PQ,-0.40512820512,0.000469960422636,word2vec,word2vec_0.30,0.30
186,0.884449136848,A27LGC4MU1R7PQ,-1.58461538462,-0.0143219339071,word2vec,word2vec_0.40,0.40
187,0.861739272731,A27LGC4MU1R7PQ,-5.68717948719,-0.0451088759266,word2vec,word2vec_0.50,0.50
188,0.65513954673,A27LGC4MU1R7PQ,-5.26153846154,-0.0262732161298,word2vec,word2vec_0.60,0.60
189,0.640478496553,A27LGC4MU1R7PQ,-1.06153846154,-0.0045631168721,word2vec,word2vec_0.70,0.70
190,0.0,A27LGC4MU1R7PQ,0.0,0.0,word2vec,word2vec_0.80,0.80
191,0.0,A27LGC4MU1R7PQ,0.0,0.0,word2vec,word2vec_0.90,0.90
192,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.20,0.20
193,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.30,0.30
194,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.40,0.40
195,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.50,0.50
196,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.60,0.60
197,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.70,0.70
198,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.80,0.80
199,0.0,A2A4EX36X0JB4R,,,word2vec,word2vec_0.90,0.90
200,0.694641669235,A2DXEPC4QFV4R1,-3.89408866995,-0.12808124283,word2vec,word2vec_0.20,0.20
201,0.674200568134,A2DXEPC4QFV4R1,2.72331691299,0.0478948652649,word2vec,word2vec_0.30,0.30
202,0.570586509758,A2DXEPC4QFV4R1,4.36535303776,0.0708835110508,word2vec,word2vec_0.40,0.40
203,0.855866128698,A2DXEPC4QFV4R1,3.43513957308,0.0322585913801,word2vec,word2vec_0.50,0.50
204,0.702718217311,A2DXEPC4QFV4R1,-6.7093596059,-0.0402546025032,word2vec,word2vec_0.60,0.60
205,0.851127507657,A2DXEPC4QFV4R1,-0.8185550082,-0.00440119970264,word2vec,word2vec_0.70,0.70
206,0.808361802506,A2DXEPC4QFV4R1,2.71592775041,0.0139761272086,word2vec,word2vec_0.80,0.80
207,0.808361802506,A2DXEPC4QFV4R1,2.71592775041,0.0139761272086,word2vec,word2vec_0.90,0.90
208,0.253836068913,A2E2IQ99W6B7AV,0.382654940845,,word2vec,word2vec_0.20,0.20
209,0.539178140389,A2E2IQ99W6B7AV,-2.49721327523,-0.0357686378155,word2vec,word2vec_0.30,0.30
210,0.577898031071,A2E2IQ99W6B7AV,-3.08059134353,-0.0293880304768,word2vec,word2vec_0.40,0.40
211,0.700129756917,A2E2IQ99W6B7AV,-2.62329480864,-0.0232743936784,word2vec,word2vec_0.50,0.50
212,0.894253050023,A2E2IQ99W6B7AV,-6.73270335986,-0.0419774067295,word2vec,word2vec_0.60,0.60
213,0.80184601746,A2E2IQ99W6B7AV,-4.49975790493,-0.0239466946199,word2vec,word2vec_0.70,0.70
