Time Slice,New Category?,# of New Categories,Total Ideas in Time Slice,Probability of New Bin,%New Categories in Time Slice,%New Categories Overall,Counter
189,false,0,4,3.70205834444%,0.0%,10.9877091663%
190,true,3,95,3.66530373832%,3.15789473684%,10.879088785%
191,false,0,16,3.65675990676%,0.0%,10.8537296037%
192,true,1,6,3.66812227074%,16.6666666667%,10.8588064047%
193,false,0,3,3.65197148261%,0.0%,10.8540666376%
194,false,0,5,3.64931666182%,0.0%,10.846176214%
195,false,0,16,3.64084711343%,0.0%,10.8210037714%
196,true,1,16,3.64688856729%,6.25%,10.8104196816%
197,false,0,12,3.64056631031%,0.0%,10.7916787056%
198,true,1,80,3.59897172237%,1.25%,10.6826620965%
199,false,0,7,3.59537737195%,0.0%,10.6719931517%
200,true,2,36,3.60539389638%,5.55555555556%,10.6458481192%
201,true,2,95,3.54341736695%,2.10526315789%,10.5322128852%
202,false,0,22,3.53253281206%,0.0%,10.4998603742%
203,true,1,83,3.47826086957%,1.20481927711%,10.3933747412%
204,false,0,24,3.43926262209%,0.0%,10.3590590177%
205,false,0,24,3.38680926916%,0.0%,10.3249691485%
206,true,4,14,3.43506226906%,28.5714285714%,10.3599288354%
207,true,17,94,3.58059721659%,18.085106383%,10.45804621%
208,false,0,15,3.57335490831%,0.0%,10.4368932039%
209,true,2,13,3.59402342173%,15.3846153846%,10.4455512182%
210,false,0,5,3.59160613398%,0.0%,10.4385256928%
211,true,2,62,3.53521878335%,3.22580645161%,10.37886873%
212,false,0,8,3.53144989339%,0.0%,10.367803838%
213,false,0,6,3.52862849534%,0.0%,10.3595206391%
214,false,0,7,3.52534255687%,0.0%,10.3498736198%
215,true,1,8,3.53488372093%,12.5%,10.3521594684%
216,false,0,10,3.5301924353%,0.0%,10.3384207034%
217,false,0,7,3.52691593742%,0.0%,10.3288252453%
218,true,4,75,3.53157411054%,5.33333333333%,10.2796376526%
219,false,0,5,3.52925741275%,0.0%,10.2728942535%
220,true,2,10,3.55083857442%,20.0%,10.285639413%
221,true,1,11,3.55881198482%,9.09090909091%,10.2839199267%
222,true,5,62,3.58208955224%,8.06451612903%,10.2660609994%
223,true,1,9,3.59087373606%,11.1111111111%,10.2670469277%
224,false,0,45,3.54427116897%,0.0%,10.2075009666%
225,true,2,13,3.56407617087%,15.3846153846%,10.2161605764%
226,true,2,16,3.58243451464%,12.5%,10.2208525937%
227,true,2,19,3.58652491354%,10.5263157895%,10.2215960036%
228,true,1,10,3.59472943584%,10.0%,10.221312524%
229,false,0,18,3.58647096362%,0.0%,10.1978302489%
230,true,1,16,3.59189912113%,6.25%,10.1897847408%
231,true,3,74,3.53312302839%,4.05405405405%,10.1324921136%
232,false,0,54,3.4966787818%,0.0%,10.0639177842%
233,true,1,49,3.48779272546%,2.04081632653%,10.0149476831%
234,true,2,49,3.49139532004%,4.08163265306%,9.9789525814%
235,true,1,4,3.50204182651%,25.0%,9.98638782329%
236,true,1,3,3.51311232063%,33.3333333333%,9.99505195448%
237,true,2,27,3.52607569967%,7.40740740741%,9.98643817039%
238,false,0,17,3.5187007874%,0.0%,9.9655511811%
239,true,1,12,3.5257985258%,8.33333333333%,9.96314496314%
240,false,0,4,3.52406679764%,0.0%,9.95825147348%
241,true,4,29,3.56050409886%,13.7931034483%,9.97185855867%
242,true,1,9,3.56880958201%,11.1111111111%,9.97311170863%
243,true,1,15,3.57447846773%,6.66666666667%,9.96706111992%
244,false,0,79,3.50410826486%,0.0%,9.87191880135%
245,true,1,9,3.51237175619%,11.1111111111%,9.87326493663%
246,true,4,73,3.49365877004%,5.47945205479%,9.83488872936%
247,false,0,6,3.49115255858%,0.0%,9.82783357245%
248,false,0,7,3.488233186%,0.0%,9.81961533867%
249,false,0,30,3.47577669325%,0.0%,9.7845494584%
250,true,2,70,3.47066462047%,2.85714285714%,9.72730492268%
251,true,1,32,3.46936375397%,3.125%,9.70245795602%
252,true,4,81,3.4715750233%,4.93827160494%,9.65750232992%
253,true,1,14,3.47755291928%,7.14285714286%,9.65340776925%
254,false,0,17,3.47069065583%,0.0%,9.63435867673%
