dataset,method,timeSlice,GT_predict,TRUE
NewAtEnd,nltk_0.60,6,0.58,0.50
NewAtEnd,nltk_0.60,7,0.56,0.68
NewAtEnd,nltk_0.60,8,0.52,0.63
NewAtEnd,nltk_0.60,9,0.50,0.10
NewAtEnd,nltk_0.60,10,0.46,0.31
NewAtEnd,nltk_0.60,11,0.48,0.68
NewAtEnd,nltk_0.60,12,0.49,0.73
NewAtEnd,nltk_0.60,13,0.49,0.88
NewAtEnd,nltk_0.60,14,0.50,0.75
NewAtEnd,nltk_0.60,15,0.49,0.47
NewAtEnd,nltk_0.60,16,0.47,0.50
NewAtEnd,nltk_0.60,17,0.46,0.33
NewAtEnd,nltk_0.60,18,0.45,0.50
NewAtEnd,nltk_0.60,19,0.45,0.57
NewAtEnd,nltk_0.60,20,0.44,0.40
NewAtEnd,nltk_0.60,21,0.44,0.60
NewAtEnd,nltk_0.60,22,0.43,0.42
NewAtEnd,nltk_0.60,23,0.43,0.60
NewAtEnd,nltk_0.60,24,0.42,0.35
NewAtEnd,nltk_0.60,25,0.42,0.57
NewAtEnd,nltk_0.60,26,0.43,0.63
NewAtEnd,nltk_0.60,27,0.43,0.53
NewAtEnd,nltk_0.60,28,0.42,0.31
NewAtEnd,nltk_0.60,29,0.41,0.41
NewAtEnd,nltk_0.60,30,0.39,0.47
NewAtEnd,nltk_0.60,31,0.39,0.40
NewAtEnd,nltk_0.60,32,0.37,0.31
NewAtEnd,nltk_0.60,33,0.36,0.44
NewAtEnd,nltk_0.60,34,0.36,0.23
NewAtEnd,nltk_0.60,35,0.35,0.31
NewAtEnd,nltk_0.60,36,0.35,0.63
NewAtEnd,nltk_0.60,37,0.34,0.37
NewAtEnd,nltk_0.60,38,0.33,0.36
NewAtEnd,nltk_0.60,39,0.32,0.41
NewAtEnd,nltk_0.60,40,0.32,0.33
NewAtEnd,nltk_0.60,41,0.33,0.79
NewAtEnd,nltk_0.60,42,0.33,0.64
NewAtEnd,nltk_0.60,43,0.33,0.75
NewAtEnd,nltk_0.60,44,0.33,0.51
NewAtEnd,nltk_0.60,45,0.33,0.25
NewAtEnd,nltk_0.80,1,0.83,0.92
NewAtEnd,nltk_0.80,2,0.84,0.92
NewAtEnd,nltk_0.80,3,0.71,0.77
NewAtEnd,nltk_0.80,4,0.71,0.82
NewAtEnd,nltk_0.80,5,0.62,0.45
NewAtEnd,nltk_0.80,6,0.58,0.50
NewAtEnd,nltk_0.80,7,0.56,0.68
NewAtEnd,nltk_0.80,8,0.52,0.63
NewAtEnd,nltk_0.80,9,0.50,0.10
NewAtEnd,nltk_0.80,10,0.46,0.31
NewAtEnd,nltk_0.80,11,0.48,0.68
NewAtEnd,nltk_0.80,12,0.49,0.73
NewAtEnd,nltk_0.80,13,0.49,0.88
NewAtEnd,nltk_0.80,14,0.50,0.75
NewAtEnd,nltk_0.80,15,0.49,0.47
NewAtEnd,nltk_0.80,16,0.47,0.50
NewAtEnd,nltk_0.80,17,0.46,0.33
NewAtEnd,nltk_0.80,18,0.45,0.50
NewAtEnd,nltk_0.80,19,0.45,0.57
NewAtEnd,nltk_0.80,20,0.44,0.40
NewAtEnd,nltk_0.80,21,0.44,0.60
NewAtEnd,nltk_0.80,22,0.43,0.42
NewAtEnd,nltk_0.80,23,0.43,0.60
NewAtEnd,nltk_0.80,24,0.42,0.35
NewAtEnd,nltk_0.80,25,0.42,0.57
NewAtEnd,nltk_0.80,26,0.43,0.63
NewAtEnd,nltk_0.80,27,0.43,0.53
NewAtEnd,nltk_0.80,28,0.42,0.31
NewAtEnd,nltk_0.80,29,0.41,0.41
NewAtEnd,nltk_0.80,30,0.39,0.47
NewAtEnd,nltk_0.80,31,0.39,0.40
NewAtEnd,nltk_0.80,32,0.37,0.31
NewAtEnd,nltk_0.80,33,0.36,0.44
NewAtEnd,nltk_0.80,34,0.36,0.23
NewAtEnd,nltk_0.80,35,0.35,0.31
NewAtEnd,nltk_0.80,36,0.35,0.63
NewAtEnd,nltk_0.80,37,0.34,0.37
NewAtEnd,nltk_0.80,38,0.33,0.36
NewAtEnd,nltk_0.80,39,0.32,0.41
NewAtEnd,nltk_0.80,40,0.32,0.33
NewAtEnd,nltk_0.80,41,0.33,0.79
NewAtEnd,nltk_0.80,42,0.33,0.64
NewAtEnd,nltk_0.80,43,0.33,0.75
NewAtEnd,nltk_0.80,44,0.33,0.51
NewAtEnd,nltk_0.80,45,0.33,0.25
NewAtEnd,word2vec_0.20,1,0.08,0.33
NewAtEnd,word2vec_0.20,2,0.04,0.08
NewAtEnd,word2vec_0.20,3,0.05,0.10
NewAtEnd,word2vec_0.20,4,0.04,0.06
NewAtEnd,word2vec_0.20,5,0.04,0.00
NewAtEnd,word2vec_0.20,6,0.03,0.00
NewAtEnd,word2vec_0.20,7,0.01,0.01
NewAtEnd,word2vec_0.20,8,0.02,0.09
NewAtEnd,word2vec_0.20,9,0.02,0.00
NewAtEnd,word2vec_0.20,10,0.03,0.08
NewAtEnd,word2vec_0.20,11,0.02,0.04
NewAtEnd,word2vec_0.20,12,0.03,0.09
NewAtEnd,word2vec_0.20,13,0.03,0.00
NewAtEnd,word2vec_0.20,14,0.03,0.17
NewAtEnd,word2vec_0.20,15,0.03,0.13
NewAtEnd,word2vec_0.20,16,0.03,0.00
NewAtEnd,word2vec_0.20,17,0.04,0.13
NewAtEnd,word2vec_0.20,18,0.03,0.00
NewAtEnd,word2vec_0.20,19,0.03,0.14
NewAtEnd,word2vec_0.20,20,0.03,0.00
NewAtEnd,word2vec_0.20,21,0.03,0.05
NewAtEnd,word2vec_0.20,22,0.03,0.00
NewAtEnd,word2vec_0.20,23,0.03,0.00
NewAtEnd,word2vec_0.20,24,0.03,0.00
NewAtEnd,word2vec_0.20,25,0.03,0.11
NewAtEnd,word2vec_0.20,26,0.03,0.02
NewAtEnd,word2vec_0.20,27,0.03,0.00
NewAtEnd,word2vec_0.20,28,0.03,0.00
NewAtEnd,word2vec_0.20,29,0.03,0.03
NewAtEnd,word2vec_0.20,30,0.03,0.04
NewAtEnd,word2vec_0.20,31,0.03,0.00
NewAtEnd,word2vec_0.20,32,0.03,0.03
NewAtEnd,word2vec_0.20,33,0.03,0.05
NewAtEnd,word2vec_0.20,34,0.03,0.00
NewAtEnd,word2vec_0.20,35,0.03,0.00
NewAtEnd,word2vec_0.20,36,0.03,0.13
NewAtEnd,word2vec_0.20,37,0.02,0.00
NewAtEnd,word2vec_0.20,38,0.02,0.02
NewAtEnd,word2vec_0.20,39,0.02,0.00
NewAtEnd,word2vec_0.20,40,0.02,0.00
NewAtEnd,word2vec_0.20,41,0.02,0.03
NewAtEnd,word2vec_0.20,42,0.02,0.09
NewAtEnd,word2vec_0.20,43,0.02,0.25
NewAtEnd,word2vec_0.20,44,0.02,0.00
NewAtEnd,word2vec_0.20,45,0.02,0.00
NewAtEnd,word2vec_0.40,1,0.42,0.67
NewAtEnd,word2vec_0.40,2,0.28,0.23
NewAtEnd,word2vec_0.40,3,0.20,0.29
NewAtEnd,word2vec_0.40,4,0.18,0.24
NewAtEnd,word2vec_0.40,5,0.18,0.18
NewAtEnd,word2vec_0.40,6,0.15,0.00
NewAtEnd,word2vec_0.40,7,0.09,0.13
NewAtEnd,word2vec_0.40,8,0.09,0.17
NewAtEnd,word2vec_0.40,9,0.09,0.00
NewAtEnd,word2vec_0.40,10,0.09,0.08
NewAtEnd,word2vec_0.40,11,0.10,0.19
NewAtEnd,word2vec_0.40,12,0.09,0.18
NewAtEnd,word2vec_0.40,13,0.09,0.13
NewAtEnd,word2vec_0.40,14,0.09,0.17
NewAtEnd,word2vec_0.40,15,0.10,0.13
NewAtEnd,word2vec_0.40,16,0.10,0.14
NewAtEnd,word2vec_0.40,17,0.10,0.20
NewAtEnd,word2vec_0.40,18,0.09,0.00
NewAtEnd,word2vec_0.40,19,0.09,0.29
NewAtEnd,word2vec_0.40,20,0.09,0.05
NewAtEnd,word2vec_0.40,21,0.08,0.11
NewAtEnd,word2vec_0.40,22,0.08,0.08
NewAtEnd,word2vec_0.40,23,0.07,0.00
NewAtEnd,word2vec_0.40,24,0.07,0.00
NewAtEnd,word2vec_0.40,25,0.07,0.14
NewAtEnd,word2vec_0.40,26,0.07,0.09
NewAtEnd,word2vec_0.40,27,0.06,0.00
NewAtEnd,word2vec_0.40,28,0.06,0.00
NewAtEnd,word2vec_0.40,29,0.06,0.03
NewAtEnd,word2vec_0.40,30,0.05,0.08
NewAtEnd,word2vec_0.40,31,0.05,0.00
NewAtEnd,word2vec_0.40,32,0.05,0.08
NewAtEnd,word2vec_0.40,33,0.05,0.08
NewAtEnd,word2vec_0.40,34,0.05,0.08
NewAtEnd,word2vec_0.40,35,0.05,0.00
NewAtEnd,word2vec_0.40,36,0.05,0.38
NewAtEnd,word2vec_0.40,37,0.04,0.02
NewAtEnd,word2vec_0.40,38,0.04,0.04
NewAtEnd,word2vec_0.40,39,0.04,0.03
NewAtEnd,word2vec_0.40,40,0.04,0.00
NewAtEnd,word2vec_0.40,41,0.04,0.03
NewAtEnd,word2vec_0.40,42,0.04,0.09
NewAtEnd,word2vec_0.40,43,0.04,0.25
NewAtEnd,word2vec_0.40,44,0.03,0.05
NewAtEnd,word2vec_0.40,45,0.03,0.00
NewAtEnd,word2vec_0.60,1,0.83,0.92
NewAtEnd,word2vec_0.60,2,0.56,0.46
NewAtEnd,word2vec_0.60,3,0.52,0.58
NewAtEnd,word2vec_0.60,4,0.45,0.47
NewAtEnd,word2vec_0.60,5,0.39,0.27
NewAtEnd,word2vec_0.60,6,0.34,0.17
NewAtEnd,word2vec_0.60,7,0.32,0.44
NewAtEnd,word2vec_0.60,8,0.30,0.42
NewAtEnd,word2vec_0.60,9,0.28,0.00
NewAtEnd,word2vec_0.60,10,0.27,0.23
NewAtEnd,word2vec_0.60,11,0.31,0.55
NewAtEnd,word2vec_0.60,12,0.31,0.45
NewAtEnd,word2vec_0.60,13,0.30,0.25
NewAtEnd,word2vec_0.60,14,0.30,0.42
NewAtEnd,word2vec_0.60,15,0.31,0.40
NewAtEnd,word2vec_0.60,16,0.30,0.29
NewAtEnd,word2vec_0.60,17,0.30,0.27
NewAtEnd,word2vec_0.60,18,0.29,0.25
NewAtEnd,word2vec_0.60,19,0.28,0.29
NewAtEnd,word2vec_0.60,20,0.28,0.25
NewAtEnd,word2vec_0.60,21,0.27,0.35
NewAtEnd,word2vec_0.60,22,0.26,0.08
NewAtEnd,word2vec_0.60,23,0.25,0.20
NewAtEnd,word2vec_0.60,24,0.24,0.05
NewAtEnd,word2vec_0.60,25,0.24,0.32
NewAtEnd,word2vec_0.60,26,0.23,0.37
NewAtEnd,word2vec_0.60,27,0.24,0.33
NewAtEnd,word2vec_0.60,28,0.23,0.25
NewAtEnd,word2vec_0.60,29,0.22,0.18
NewAtEnd,word2vec_0.60,30,0.19,0.25
NewAtEnd,word2vec_0.60,31,0.19,0.00
NewAtEnd,word2vec_0.60,32,0.19,0.13
NewAtEnd,word2vec_0.60,33,0.18,0.25
NewAtEnd,word2vec_0.60,34,0.18,0.15
NewAtEnd,word2vec_0.60,35,0.17,0.12
NewAtEnd,word2vec_0.60,36,0.17,0.50
NewAtEnd,word2vec_0.60,37,0.16,0.18
NewAtEnd,word2vec_0.60,38,0.15,0.16
NewAtEnd,word2vec_0.60,39,0.15,0.28
NewAtEnd,word2vec_0.60,40,0.15,0.17
NewAtEnd,word2vec_0.60,41,0.15,0.38
NewAtEnd,word2vec_0.60,42,0.15,0.18
NewAtEnd,word2vec_0.60,43,0.15,0.50
NewAtEnd,word2vec_0.60,44,0.15,0.28
NewAtEnd,word2vec_0.60,45,0.15,0.25
NewAtEnd,word2vec_0.80,1,0.83,0.92
NewAtEnd,word2vec_0.80,2,0.72,0.77
NewAtEnd,word2vec_0.80,3,0.70,0.77
NewAtEnd,word2vec_0.80,4,0.68,0.76
NewAtEnd,word2vec_0.80,5,0.58,0.36
NewAtEnd,word2vec_0.80,6,0.55,0.50
NewAtEnd,word2vec_0.80,7,0.53,0.65
NewAtEnd,word2vec_0.80,8,0.49,0.59
NewAtEnd,word2vec_0.80,9,0.47,0.10
NewAtEnd,word2vec_0.80,10,0.45,0.31
NewAtEnd,word2vec_0.80,11,0.47,0.68
NewAtEnd,word2vec_0.80,12,0.47,0.73
NewAtEnd,word2vec_0.80,13,0.48,0.88
NewAtEnd,word2vec_0.80,14,0.49,0.75
NewAtEnd,word2vec_0.80,15,0.48,0.47
NewAtEnd,word2vec_0.80,16,0.46,0.43
NewAtEnd,word2vec_0.80,17,0.45,0.33
NewAtEnd,word2vec_0.80,18,0.44,0.50
NewAtEnd,word2vec_0.80,19,0.44,0.57
NewAtEnd,word2vec_0.80,20,0.43,0.40
NewAtEnd,word2vec_0.80,21,0.42,0.56
NewAtEnd,word2vec_0.80,22,0.41,0.42
NewAtEnd,word2vec_0.80,23,0.41,0.50
NewAtEnd,word2vec_0.80,24,0.40,0.35
NewAtEnd,word2vec_0.80,25,0.40,0.57
NewAtEnd,word2vec_0.80,26,0.41,0.63
NewAtEnd,word2vec_0.80,27,0.41,0.53
NewAtEnd,word2vec_0.80,28,0.41,0.31
NewAtEnd,word2vec_0.80,29,0.39,0.38
NewAtEnd,word2vec_0.80,30,0.37,0.46
NewAtEnd,word2vec_0.80,31,0.37,0.40
NewAtEnd,word2vec_0.80,32,0.36,0.26
NewAtEnd,word2vec_0.80,33,0.35,0.44
NewAtEnd,word2vec_0.80,34,0.35,0.23
NewAtEnd,word2vec_0.80,35,0.34,0.31
NewAtEnd,word2vec_0.80,36,0.34,0.63
NewAtEnd,word2vec_0.80,37,0.33,0.34
NewAtEnd,word2vec_0.80,38,0.31,0.34
NewAtEnd,word2vec_0.80,39,0.31,0.41
NewAtEnd,word2vec_0.80,40,0.31,0.33
NewAtEnd,word2vec_0.80,41,0.31,0.76
NewAtEnd,word2vec_0.80,42,0.32,0.64
NewAtEnd,word2vec_0.80,43,0.32,0.75
NewAtEnd,word2vec_0.80,44,0.31,0.49
NewAtEnd,word2vec_0.80,45,0.31,0.25
Exciting,nltk_0.20,1,0.85,0.92
Exciting,nltk_0.20,2,0.90,1.00
Exciting,nltk_0.20,3,0.72,0.64
Exciting,nltk_0.20,4,0.71,0.81
Exciting,nltk_0.20,5,0.64,0.74
Exciting,nltk_0.20,6,0.62,0.50
Exciting,nltk_0.20,7,0.56,0.50
Exciting,nltk_0.20,8,0.60,1.00
Exciting,nltk_0.20,9,0.60,0.75
Exciting,nltk_0.20,10,0.57,0.48
Exciting,nltk_0.20,11,0.52,0.48
Exciting,nltk_0.20,12,0.44,0.52
Exciting,nltk_0.20,13,0.44,0.53
Exciting,nltk_0.20,14,0.43,0.50
Exciting,nltk_0.20,15,0.40,0.39
Exciting,nltk_0.20,16,0.34,0.39
Exciting,nltk_0.20,17,0.33,0.31
Exciting,nltk_0.20,18,0.31,0.35
Exciting,nltk_0.20,19,0.31,0.22
Exciting,nltk_0.20,20,0.30,0.37
Exciting,nltk_0.20,21,0.29,0.13
Exciting,nltk_0.20,22,0.28,0.10
Exciting,nltk_0.20,23,0.28,0.27
Exciting,nltk_0.20,24,0.28,0.21
Exciting,nltk_0.20,25,0.28,0.38
Exciting,nltk_0.20,26,0.27,0.00
Exciting,nltk_0.20,27,0.27,0.27
Exciting,nltk_0.20,28,0.27,0.17
Exciting,nltk_0.20,29,0.26,0.31
Exciting,nltk_0.20,30,0.26,0.27
Exciting,nltk_0.20,31,0.26,0.00
Exciting,nltk_0.20,32,0.25,0.17
Exciting,nltk_0.20,33,0.25,0.12
Exciting,nltk_0.20,34,0.25,0.49
Exciting,nltk_0.20,35,0.25,0.17
Exciting,nltk_0.20,36,0.24,0.23
Exciting,nltk_0.20,37,0.22,0.16
Exciting,nltk_0.20,38,0.21,0.20
Exciting,nltk_0.20,39,0.21,0.45
Exciting,nltk_0.20,40,0.21,0.15
Exciting,nltk_0.20,41,0.21,0.14
Exciting,nltk_0.20,42,0.21,0.22
Exciting,nltk_0.20,43,0.21,0.22
Exciting,nltk_0.20,44,0.21,0.28
Exciting,nltk_0.20,45,0.20,0.15
Exciting,nltk_0.40,1,1.00,1.00
Exciting,nltk_0.40,2,1.00,1.00
Exciting,nltk_0.40,3,0.81,0.73
Exciting,nltk_0.40,4,0.77,0.81
Exciting,nltk_0.40,5,0.67,0.76
Exciting,nltk_0.40,6,0.66,0.67
Exciting,nltk_0.40,7,0.60,0.57
Exciting,nltk_0.40,8,0.64,1.00
Exciting,nltk_0.40,9,0.64,0.75
Exciting,nltk_0.40,10,0.61,0.57
Exciting,nltk_0.40,11,0.57,0.61
Exciting,nltk_0.40,12,0.53,0.65
Exciting,nltk_0.40,13,0.52,0.53
Exciting,nltk_0.40,14,0.51,0.50
Exciting,nltk_0.40,15,0.48,0.47
Exciting,nltk_0.40,16,0.41,0.45
Exciting,nltk_0.40,17,0.40,0.31
Exciting,nltk_0.40,18,0.38,0.45
Exciting,nltk_0.40,19,0.38,0.33
Exciting,nltk_0.40,20,0.37,0.44
Exciting,nltk_0.40,21,0.36,0.13
Exciting,nltk_0.40,22,0.35,0.10
Exciting,nltk_0.40,23,0.35,0.33
Exciting,nltk_0.40,24,0.34,0.21
Exciting,nltk_0.40,25,0.34,0.38
Exciting,nltk_0.40,26,0.33,0.14
Exciting,nltk_0.40,27,0.33,0.36
Exciting,nltk_0.40,28,0.33,0.42
Exciting,nltk_0.40,29,0.32,0.41
Exciting,nltk_0.40,30,0.33,0.55
Exciting,nltk_0.40,31,0.32,0.00
Exciting,nltk_0.40,32,0.31,0.28
Exciting,nltk_0.40,33,0.31,0.35
Exciting,nltk_0.40,34,0.32,0.68
Exciting,nltk_0.40,35,0.32,0.17
Exciting,nltk_0.40,36,0.31,0.36
Exciting,nltk_0.40,37,0.29,0.29
Exciting,nltk_0.40,38,0.28,0.24
Exciting,nltk_0.40,39,0.28,0.55
Exciting,nltk_0.40,40,0.28,0.31
Exciting,nltk_0.40,41,0.28,0.43
Exciting,nltk_0.40,42,0.28,0.33
Exciting,nltk_0.40,43,0.28,0.22
Exciting,nltk_0.40,44,0.28,0.40
Exciting,nltk_0.40,45,0.27,0.26
Exciting,nltk_0.60,1,1.00,1.00
Exciting,nltk_0.60,2,1.00,1.00
Exciting,nltk_0.60,3,0.81,0.73
Exciting,nltk_0.60,4,0.77,0.81
Exciting,nltk_0.60,5,0.72,0.82
Exciting,nltk_0.60,6,0.71,0.67
Exciting,nltk_0.60,7,0.66,0.64
Exciting,nltk_0.60,8,0.69,1.00
Exciting,nltk_0.60,9,0.68,0.75
Exciting,nltk_0.60,10,0.66,0.62
Exciting,nltk_0.60,11,0.62,0.68
Exciting,nltk_0.60,12,0.58,0.70
Exciting,nltk_0.60,13,0.58,0.53
Exciting,nltk_0.60,14,0.57,0.58
Exciting,nltk_0.60,15,0.54,0.50
Exciting,nltk_0.60,16,0.45,0.50
Exciting,nltk_0.60,17,0.45,0.54
Exciting,nltk_0.60,18,0.45,0.55
Exciting,nltk_0.60,19,0.44,0.37
Exciting,nltk_0.60,20,0.44,0.52
Exciting,nltk_0.60,21,0.43,0.35
Exciting,nltk_0.60,22,0.42,0.10
Exciting,nltk_0.60,23,0.42,0.33
Exciting,nltk_0.60,24,0.41,0.28
Exciting,nltk_0.60,25,0.40,0.46
Exciting,nltk_0.60,26,0.40,0.57
Exciting,nltk_0.60,27,0.40,0.55
Exciting,nltk_0.60,28,0.40,0.50
Exciting,nltk_0.60,29,0.39,0.47
Exciting,nltk_0.60,30,0.39,0.55
Exciting,nltk_0.60,31,0.39,0.25
Exciting,nltk_0.60,32,0.38,0.42
Exciting,nltk_0.60,33,0.38,0.41
Exciting,nltk_0.60,34,0.39,0.70
Exciting,nltk_0.60,35,0.38,0.17
Exciting,nltk_0.60,36,0.37,0.45
Exciting,nltk_0.60,37,0.35,0.36
Exciting,nltk_0.60,38,0.34,0.33
Exciting,nltk_0.60,39,0.34,0.55
Exciting,nltk_0.60,40,0.34,0.31
Exciting,nltk_0.60,41,0.34,0.43
Exciting,nltk_0.60,42,0.34,0.44
Exciting,nltk_0.60,43,0.34,0.33
Exciting,nltk_0.60,44,0.34,0.44
Exciting,nltk_0.60,45,0.33,0.35
Exciting,nltk_0.80,1,1.00,1.00
Exciting,nltk_0.80,2,1.00,1.00
Exciting,nltk_0.80,3,0.81,0.73
Exciting,nltk_0.80,4,0.77,0.81
Exciting,nltk_0.80,5,0.72,0.82
Exciting,nltk_0.80,6,0.71,0.67
Exciting,nltk_0.80,7,0.66,0.64
Exciting,nltk_0.80,8,0.69,1.00
Exciting,nltk_0.80,9,0.68,0.75
Exciting,nltk_0.80,10,0.66,0.62
Exciting,nltk_0.80,11,0.62,0.68
Exciting,nltk_0.80,12,0.58,0.70
Exciting,nltk_0.80,13,0.58,0.53
Exciting,nltk_0.80,14,0.57,0.58
Exciting,nltk_0.80,15,0.54,0.50
Exciting,nltk_0.80,16,0.45,0.50
Exciting,nltk_0.80,17,0.45,0.54
Exciting,nltk_0.80,18,0.45,0.55
Exciting,nltk_0.80,19,0.44,0.37
Exciting,nltk_0.80,20,0.44,0.52
Exciting,nltk_0.80,21,0.43,0.35
Exciting,nltk_0.80,22,0.42,0.10
Exciting,nltk_0.80,23,0.42,0.33
Exciting,nltk_0.80,24,0.41,0.28
Exciting,nltk_0.80,25,0.40,0.46
Exciting,nltk_0.80,26,0.40,0.57
Exciting,nltk_0.80,27,0.40,0.55
Exciting,nltk_0.80,28,0.40,0.50
Exciting,nltk_0.80,29,0.39,0.47
Exciting,nltk_0.80,30,0.39,0.55
Exciting,nltk_0.80,31,0.39,0.25
Exciting,nltk_0.80,32,0.38,0.42
Exciting,nltk_0.80,33,0.38,0.41
Exciting,nltk_0.80,34,0.39,0.70
Exciting,nltk_0.80,35,0.38,0.17
Exciting,nltk_0.80,36,0.37,0.45
Exciting,nltk_0.80,37,0.35,0.36
Exciting,nltk_0.80,38,0.34,0.33
Exciting,nltk_0.80,39,0.34,0.55
Exciting,nltk_0.80,40,0.34,0.31
Exciting,nltk_0.80,41,0.34,0.43
Exciting,nltk_0.80,42,0.34,0.44
Exciting,nltk_0.80,43,0.34,0.33
Exciting,nltk_0.80,44,0.34,0.44
Exciting,nltk_0.80,45,0.33,0.35
Exciting,word2vec_0.20,1,0.23,0.46
Exciting,word2vec_0.20,2,0.10,0.13
Exciting,word2vec_0.20,3,0.09,0.09
Exciting,word2vec_0.20,4,0.06,0.00
Exciting,word2vec_0.20,5,0.03,0.03
Exciting,word2vec_0.20,6,0.05,0.33
Exciting,word2vec_0.20,7,0.04,0.00
Exciting,word2vec_0.20,8,0.04,0.18
Exciting,word2vec_0.20,9,0.05,0.08
Exciting,word2vec_0.20,10,0.04,0.00
Exciting,word2vec_0.20,11,0.04,0.06
Exciting,word2vec_0.20,12,0.04,0.05
Exciting,word2vec_0.20,13,0.04,0.00
Exciting,word2vec_0.20,14,0.04,0.00
Exciting,word2vec_0.20,15,0.03,0.03
Exciting,word2vec_0.20,16,0.03,0.05
Exciting,word2vec_0.20,17,0.03,0.00
Exciting,word2vec_0.20,18,0.03,0.05
Exciting,word2vec_0.20,19,0.03,0.04
Exciting,word2vec_0.20,20,0.03,0.02
Exciting,word2vec_0.20,21,0.02,0.00
Exciting,word2vec_0.20,22,0.02,0.00
Exciting,word2vec_0.20,23,0.02,0.07
Exciting,word2vec_0.20,24,0.02,0.00
Exciting,word2vec_0.20,25,0.02,0.08
Exciting,word2vec_0.20,26,0.02,0.00
Exciting,word2vec_0.20,27,0.02,0.00
Exciting,word2vec_0.20,28,0.02,0.08
Exciting,word2vec_0.20,29,0.02,0.00
Exciting,word2vec_0.20,30,0.02,0.09
Exciting,word2vec_0.20,31,0.02,0.25
Exciting,word2vec_0.20,32,0.02,0.00
Exciting,word2vec_0.20,33,0.02,0.00
Exciting,word2vec_0.20,34,0.02,0.00
Exciting,word2vec_0.20,35,0.02,0.00
Exciting,word2vec_0.20,36,0.02,0.00
Exciting,word2vec_0.20,37,0.02,0.02
Exciting,word2vec_0.20,38,0.02,0.00
Exciting,word2vec_0.20,39,0.02,0.09
Exciting,word2vec_0.20,40,0.02,0.00
Exciting,word2vec_0.20,41,0.02,0.00
Exciting,word2vec_0.20,42,0.02,0.00
Exciting,word2vec_0.20,43,0.02,0.11
Exciting,word2vec_0.20,44,0.02,0.04
Exciting,word2vec_0.20,45,0.02,0.02
Exciting,word2vec_0.40,1,0.46,0.69
Exciting,word2vec_0.40,2,0.33,0.38
Exciting,word2vec_0.40,3,0.22,0.18
Exciting,word2vec_0.40,4,0.10,0.13
Exciting,word2vec_0.40,5,0.13,0.34
Exciting,word2vec_0.40,6,0.13,0.33
Exciting,word2vec_0.40,7,0.13,0.21
Exciting,word2vec_0.40,8,0.15,0.45
Exciting,word2vec_0.40,9,0.15,0.25
Exciting,word2vec_0.40,10,0.13,0.10
Exciting,word2vec_0.40,11,0.13,0.13
Exciting,word2vec_0.40,12,0.10,0.15
Exciting,word2vec_0.40,13,0.09,0.00
Exciting,word2vec_0.40,14,0.09,0.08
Exciting,word2vec_0.40,15,0.08,0.06
Exciting,word2vec_0.40,16,0.06,0.12
Exciting,word2vec_0.40,17,0.05,0.00
Exciting,word2vec_0.40,18,0.05,0.10
Exciting,word2vec_0.40,19,0.05,0.07
Exciting,word2vec_0.40,20,0.05,0.11
Exciting,word2vec_0.40,21,0.05,0.04
Exciting,word2vec_0.40,22,0.05,0.00
Exciting,word2vec_0.40,23,0.05,0.07
Exciting,word2vec_0.40,24,0.05,0.07
Exciting,word2vec_0.40,25,0.05,0.08
Exciting,word2vec_0.40,26,0.05,0.00
Exciting,word2vec_0.40,27,0.05,0.00
Exciting,word2vec_0.40,28,0.05,0.08
Exciting,word2vec_0.40,29,0.05,0.03
Exciting,word2vec_0.40,30,0.05,0.09
Exciting,word2vec_0.40,31,0.05,0.25
Exciting,word2vec_0.40,32,0.04,0.03
Exciting,word2vec_0.40,33,0.04,0.06
Exciting,word2vec_0.40,34,0.04,0.08
Exciting,word2vec_0.40,35,0.04,0.00
Exciting,word2vec_0.40,36,0.04,0.03
Exciting,word2vec_0.40,37,0.03,0.04
Exciting,word2vec_0.40,38,0.03,0.00
Exciting,word2vec_0.40,39,0.03,0.18
Exciting,word2vec_0.40,40,0.03,0.08
Exciting,word2vec_0.40,41,0.03,0.14
Exciting,word2vec_0.40,42,0.03,0.00
Exciting,word2vec_0.40,43,0.03,0.11
Exciting,word2vec_0.40,44,0.03,0.07
Exciting,word2vec_0.40,45,0.03,0.04
Exciting,word2vec_0.60,1,0.85,0.92
Exciting,word2vec_0.60,2,0.81,0.88
Exciting,word2vec_0.60,3,0.63,0.64
Exciting,word2vec_0.60,4,0.56,0.69
Exciting,word2vec_0.60,5,0.50,0.66
Exciting,word2vec_0.60,6,0.48,0.50
Exciting,word2vec_0.60,7,0.44,0.43
Exciting,word2vec_0.60,8,0.46,0.82
Exciting,word2vec_0.60,9,0.47,0.67
Exciting,word2vec_0.60,10,0.41,0.29
Exciting,word2vec_0.60,11,0.35,0.35
Exciting,word2vec_0.60,12,0.32,0.43
Exciting,word2vec_0.60,13,0.31,0.27
Exciting,word2vec_0.60,14,0.30,0.25
Exciting,word2vec_0.60,15,0.29,0.33
Exciting,word2vec_0.60,16,0.23,0.29
Exciting,word2vec_0.60,17,0.23,0.46
Exciting,word2vec_0.60,18,0.22,0.27
Exciting,word2vec_0.60,19,0.22,0.19
Exciting,word2vec_0.60,20,0.21,0.28
Exciting,word2vec_0.60,21,0.21,0.09
Exciting,word2vec_0.60,22,0.21,0.00
Exciting,word2vec_0.60,23,0.20,0.20
Exciting,word2vec_0.60,24,0.20,0.17
Exciting,word2vec_0.60,25,0.20,0.38
