dataset,method,timeSlice,GT_predict,TRUE
NewAtEnd,word2vec_0.30,25,0.026,0.000
NewAtEnd,word2vec_0.30,26,0.026,0.077
NewAtEnd,word2vec_0.30,27,0.026,0.000
NewAtEnd,word2vec_0.30,28,0.026,0.000
NewAtEnd,word2vec_0.30,29,0.026,0.000
NewAtEnd,word2vec_0.30,30,0.025,0.000
NewAtEnd,word2vec_0.30,31,0.024,0.022
NewAtEnd,word2vec_0.30,32,0.024,0.000
NewAtEnd,word2vec_0.30,33,0.024,0.000
NewAtEnd,word2vec_0.30,34,0.024,0.000
NewAtEnd,word2vec_0.30,35,0.023,0.000
NewAtEnd,word2vec_0.30,36,0.024,0.063
NewAtEnd,word2vec_0.30,37,0.023,0.000
NewAtEnd,word2vec_0.30,38,0.026,0.400
NewAtEnd,word2vec_0.30,39,0.026,0.000
NewAtEnd,word2vec_0.30,40,0.025,0.000
NewAtEnd,word2vec_0.30,41,0.024,0.000
NewAtEnd,word2vec_0.30,42,0.024,0.000
NewAtEnd,word2vec_0.30,43,0.022,0.011
NewAtEnd,word2vec_0.30,44,0.022,0.056
NewAtEnd,word2vec_0.30,45,0.022,0.000
NewAtEnd,word2vec_0.40,1,0.198,0.407
NewAtEnd,word2vec_0.40,2,0.150,0.118
NewAtEnd,word2vec_0.40,3,0.160,0.364
NewAtEnd,word2vec_0.40,4,0.158,0.200
NewAtEnd,word2vec_0.40,5,0.105,0.134
NewAtEnd,word2vec_0.40,6,0.085,0.081
NewAtEnd,word2vec_0.40,7,0.084,0.143
NewAtEnd,word2vec_0.40,8,0.079,0.104
NewAtEnd,word2vec_0.40,9,0.074,0.000
NewAtEnd,word2vec_0.40,10,0.071,0.000
NewAtEnd,word2vec_0.40,11,0.056,0.099
NewAtEnd,word2vec_0.40,12,0.058,0.273
NewAtEnd,word2vec_0.40,13,0.059,0.111
NewAtEnd,word2vec_0.40,14,0.057,0.000
NewAtEnd,word2vec_0.40,15,0.056,0.000
NewAtEnd,word2vec_0.40,16,0.057,0.111
NewAtEnd,word2vec_0.40,17,0.052,0.071
NewAtEnd,word2vec_0.40,18,0.054,0.286
NewAtEnd,word2vec_0.40,19,0.056,0.107
NewAtEnd,word2vec_0.40,20,0.055,0.000
NewAtEnd,word2vec_0.40,21,0.052,0.000
NewAtEnd,word2vec_0.40,22,0.048,0.000
NewAtEnd,word2vec_0.40,23,0.048,0.000
NewAtEnd,word2vec_0.40,24,0.044,0.042
NewAtEnd,word2vec_0.40,25,0.044,0.000
NewAtEnd,word2vec_0.40,26,0.044,0.077
NewAtEnd,word2vec_0.40,27,0.044,0.000
NewAtEnd,word2vec_0.40,28,0.043,0.000
NewAtEnd,word2vec_0.40,29,0.044,0.100
NewAtEnd,word2vec_0.40,30,0.044,0.000
NewAtEnd,word2vec_0.40,31,0.044,0.044
NewAtEnd,word2vec_0.40,32,0.043,0.000
NewAtEnd,word2vec_0.40,33,0.043,0.000
NewAtEnd,word2vec_0.40,34,0.042,0.000
NewAtEnd,word2vec_0.40,35,0.041,0.000
NewAtEnd,word2vec_0.40,36,0.042,0.125
NewAtEnd,word2vec_0.40,37,0.043,0.083
NewAtEnd,word2vec_0.40,38,0.045,0.400
NewAtEnd,word2vec_0.40,39,0.044,0.000
NewAtEnd,word2vec_0.40,40,0.045,0.200
NewAtEnd,word2vec_0.40,41,0.043,0.061
NewAtEnd,word2vec_0.40,42,0.042,0.000
NewAtEnd,word2vec_0.40,43,0.037,0.033
NewAtEnd,word2vec_0.40,44,0.037,0.083
NewAtEnd,word2vec_0.40,45,0.037,0.000
NewAtEnd,word2vec_0.50,1,0.395,0.581
NewAtEnd,word2vec_0.50,2,0.325,0.324
NewAtEnd,word2vec_0.50,3,0.336,0.455
NewAtEnd,word2vec_0.50,4,0.322,0.267
NewAtEnd,word2vec_0.50,5,0.221,0.232
NewAtEnd,word2vec_0.50,6,0.203,0.243
NewAtEnd,word2vec_0.50,7,0.197,0.286
NewAtEnd,word2vec_0.50,8,0.160,0.201
NewAtEnd,word2vec_0.50,9,0.155,0.067
NewAtEnd,word2vec_0.50,10,0.146,0.048
NewAtEnd,word2vec_0.50,11,0.120,0.174
NewAtEnd,word2vec_0.50,12,0.123,0.364
NewAtEnd,word2vec_0.50,13,0.123,0.111
NewAtEnd,word2vec_0.50,14,0.121,0.125
NewAtEnd,word2vec_0.50,15,0.121,0.083
NewAtEnd,word2vec_0.50,16,0.120,0.111
NewAtEnd,word2vec_0.50,17,0.107,0.171
NewAtEnd,word2vec_0.50,18,0.109,0.429
NewAtEnd,word2vec_0.50,19,0.110,0.179
NewAtEnd,word2vec_0.50,20,0.108,0.000
NewAtEnd,word2vec_0.50,21,0.105,0.000
NewAtEnd,word2vec_0.50,22,0.095,0.032
NewAtEnd,word2vec_0.50,23,0.094,0.000
NewAtEnd,word2vec_0.50,24,0.092,0.141
NewAtEnd,word2vec_0.50,25,0.092,0.067
NewAtEnd,word2vec_0.50,26,0.092,0.077
NewAtEnd,word2vec_0.50,27,0.091,0.000
NewAtEnd,word2vec_0.50,28,0.090,0.000
NewAtEnd,word2vec_0.50,29,0.091,0.300
NewAtEnd,word2vec_0.50,30,0.091,0.000
NewAtEnd,word2vec_0.50,31,0.087,0.044
NewAtEnd,word2vec_0.50,32,0.087,0.056
NewAtEnd,word2vec_0.50,33,0.086,0.000
NewAtEnd,word2vec_0.50,34,0.087,0.133
NewAtEnd,word2vec_0.50,35,0.084,0.000
NewAtEnd,word2vec_0.50,36,0.085,0.125
NewAtEnd,word2vec_0.50,37,0.086,0.167
NewAtEnd,word2vec_0.50,38,0.087,0.400
NewAtEnd,word2vec_0.50,39,0.086,0.000
NewAtEnd,word2vec_0.50,40,0.086,0.200
NewAtEnd,word2vec_0.50,41,0.083,0.121
NewAtEnd,word2vec_0.50,42,0.082,0.000
NewAtEnd,word2vec_0.50,43,0.075,0.088
NewAtEnd,word2vec_0.50,44,0.073,0.111
NewAtEnd,word2vec_0.50,45,0.073,0.200
NewAtEnd,word2vec_0.60,1,0.535,0.686
NewAtEnd,word2vec_0.60,2,0.417,0.412
NewAtEnd,word2vec_0.60,3,0.443,0.727
NewAtEnd,word2vec_0.60,4,0.432,0.467
NewAtEnd,word2vec_0.60,5,0.306,0.330
NewAtEnd,word2vec_0.60,6,0.312,0.432
NewAtEnd,word2vec_0.60,7,0.311,0.429
NewAtEnd,word2vec_0.60,8,0.287,0.381
NewAtEnd,word2vec_0.60,9,0.286,0.333
NewAtEnd,word2vec_0.60,10,0.273,0.095
NewAtEnd,word2vec_0.60,11,0.228,0.261
NewAtEnd,word2vec_0.60,12,0.230,0.455
NewAtEnd,word2vec_0.60,13,0.229,0.111
NewAtEnd,word2vec_0.60,14,0.231,0.375
NewAtEnd,word2vec_0.60,15,0.226,0.083
NewAtEnd,word2vec_0.60,16,0.226,0.222
NewAtEnd,word2vec_0.60,17,0.206,0.279
NewAtEnd,word2vec_0.60,18,0.209,0.571
NewAtEnd,word2vec_0.60,19,0.209,0.321
NewAtEnd,word2vec_0.60,20,0.206,0.000
NewAtEnd,word2vec_0.60,21,0.204,0.118
NewAtEnd,word2vec_0.60,22,0.192,0.159
NewAtEnd,word2vec_0.60,23,0.190,0.000
NewAtEnd,word2vec_0.60,24,0.181,0.225
NewAtEnd,word2vec_0.60,25,0.180,0.200
NewAtEnd,word2vec_0.60,26,0.178,0.077
NewAtEnd,word2vec_0.60,27,0.175,0.000
NewAtEnd,word2vec_0.60,28,0.173,0.000
NewAtEnd,word2vec_0.60,29,0.176,0.500
NewAtEnd,word2vec_0.60,30,0.174,0.000
NewAtEnd,word2vec_0.60,31,0.169,0.156
NewAtEnd,word2vec_0.60,32,0.166,0.056
NewAtEnd,word2vec_0.60,33,0.166,0.111
NewAtEnd,word2vec_0.60,34,0.164,0.133
NewAtEnd,word2vec_0.60,35,0.160,0.053
NewAtEnd,word2vec_0.60,36,0.158,0.188
NewAtEnd,word2vec_0.60,37,0.159,0.250
NewAtEnd,word2vec_0.60,38,0.160,0.400
NewAtEnd,word2vec_0.60,39,0.159,0.000
NewAtEnd,word2vec_0.60,40,0.160,0.400
NewAtEnd,word2vec_0.60,41,0.159,0.273
NewAtEnd,word2vec_0.60,42,0.157,0.000
NewAtEnd,word2vec_0.60,43,0.153,0.231
NewAtEnd,word2vec_0.60,44,0.155,0.361
NewAtEnd,word2vec_0.60,45,0.154,0.000
NewAtEnd,word2vec_0.70,1,0.686,0.791
NewAtEnd,word2vec_0.70,2,0.533,0.500
NewAtEnd,word2vec_0.70,3,0.557,0.909
NewAtEnd,word2vec_0.70,4,0.548,0.600
NewAtEnd,word2vec_0.70,5,0.461,0.536
NewAtEnd,word2vec_0.70,6,0.447,0.514
NewAtEnd,word2vec_0.70,7,0.440,0.500
NewAtEnd,word2vec_0.70,8,0.418,0.500
NewAtEnd,word2vec_0.70,9,0.413,0.400
NewAtEnd,word2vec_0.70,10,0.395,0.238
NewAtEnd,word2vec_0.70,11,0.338,0.360
NewAtEnd,word2vec_0.70,12,0.339,0.545
NewAtEnd,word2vec_0.70,13,0.341,0.444
NewAtEnd,word2vec_0.70,14,0.343,0.625
NewAtEnd,word2vec_0.70,15,0.337,0.167
NewAtEnd,word2vec_0.70,16,0.334,0.222
NewAtEnd,word2vec_0.70,17,0.311,0.414
NewAtEnd,word2vec_0.70,18,0.315,0.714
NewAtEnd,word2vec_0.70,19,0.318,0.500
NewAtEnd,word2vec_0.70,20,0.316,0.188
NewAtEnd,word2vec_0.70,21,0.312,0.118
NewAtEnd,word2vec_0.70,22,0.297,0.238
NewAtEnd,word2vec_0.70,23,0.296,0.286
NewAtEnd,word2vec_0.70,24,0.287,0.394
NewAtEnd,word2vec_0.70,25,0.286,0.267
NewAtEnd,word2vec_0.70,26,0.282,0.154
NewAtEnd,word2vec_0.70,27,0.279,0.091
NewAtEnd,word2vec_0.70,28,0.276,0.200
NewAtEnd,word2vec_0.70,29,0.279,0.600
NewAtEnd,word2vec_0.70,30,0.278,0.167
NewAtEnd,word2vec_0.70,31,0.269,0.244
NewAtEnd,word2vec_0.70,32,0.265,0.111
NewAtEnd,word2vec_0.70,33,0.265,0.222
NewAtEnd,word2vec_0.70,34,0.262,0.200
NewAtEnd,word2vec_0.70,35,0.257,0.158
NewAtEnd,word2vec_0.70,36,0.254,0.188
NewAtEnd,word2vec_0.70,37,0.254,0.333
NewAtEnd,word2vec_0.70,38,0.254,0.400
NewAtEnd,word2vec_0.70,39,0.253,0.400
NewAtEnd,word2vec_0.70,40,0.256,1.000
NewAtEnd,word2vec_0.70,41,0.255,0.364
NewAtEnd,word2vec_0.70,42,0.253,0.231
NewAtEnd,word2vec_0.70,43,0.246,0.341
NewAtEnd,word2vec_0.70,44,0.248,0.528
NewAtEnd,word2vec_0.70,45,0.247,0.200
NewAtEnd,word2vec_0.80,1,0.686,0.814
NewAtEnd,word2vec_0.80,2,0.550,0.529
NewAtEnd,word2vec_0.80,3,0.573,0.909
NewAtEnd,word2vec_0.80,4,0.562,0.600
NewAtEnd,word2vec_0.80,5,0.500,0.598
NewAtEnd,word2vec_0.80,6,0.492,0.568
NewAtEnd,word2vec_0.80,7,0.489,0.571
NewAtEnd,word2vec_0.80,8,0.465,0.545
NewAtEnd,word2vec_0.80,9,0.461,0.467
NewAtEnd,word2vec_0.80,10,0.441,0.286
NewAtEnd,word2vec_0.80,11,0.388,0.410
NewAtEnd,word2vec_0.80,12,0.392,0.636
NewAtEnd,word2vec_0.80,13,0.394,0.556
NewAtEnd,word2vec_0.80,14,0.395,0.625
NewAtEnd,word2vec_0.80,15,0.387,0.167
NewAtEnd,word2vec_0.80,16,0.383,0.222
NewAtEnd,word2vec_0.80,17,0.362,0.471
NewAtEnd,word2vec_0.80,18,0.365,0.714
NewAtEnd,word2vec_0.80,19,0.365,0.500
NewAtEnd,word2vec_0.80,20,0.360,0.188
NewAtEnd,word2vec_0.80,21,0.357,0.176
NewAtEnd,word2vec_0.80,22,0.340,0.286
NewAtEnd,word2vec_0.80,23,0.338,0.286
NewAtEnd,word2vec_0.80,24,0.331,0.437
NewAtEnd,word2vec_0.80,25,0.330,0.267
NewAtEnd,word2vec_0.80,26,0.325,0.154
NewAtEnd,word2vec_0.80,27,0.320,0.091
NewAtEnd,word2vec_0.80,28,0.319,0.300
NewAtEnd,word2vec_0.80,29,0.322,0.600
NewAtEnd,word2vec_0.80,30,0.321,0.167
NewAtEnd,word2vec_0.80,31,0.313,0.311
NewAtEnd,word2vec_0.80,32,0.306,0.111
NewAtEnd,word2vec_0.80,33,0.306,0.222
NewAtEnd,word2vec_0.80,34,0.301,0.200
NewAtEnd,word2vec_0.80,35,0.295,0.211
NewAtEnd,word2vec_0.80,36,0.292,0.250
NewAtEnd,word2vec_0.80,37,0.291,0.333
NewAtEnd,word2vec_0.80,38,0.291,0.400
NewAtEnd,word2vec_0.80,39,0.290,0.400
NewAtEnd,word2vec_0.80,40,0.293,1.000
NewAtEnd,word2vec_0.80,41,0.292,0.394
NewAtEnd,word2vec_0.80,42,0.290,0.308
NewAtEnd,word2vec_0.80,43,0.286,0.429
NewAtEnd,word2vec_0.80,44,0.293,0.722
NewAtEnd,word2vec_0.80,45,0.293,0.400
NewAtEnd,word2vec_0.90,1,0.698,0.826
NewAtEnd,word2vec_0.90,2,0.558,0.529
NewAtEnd,word2vec_0.90,3,0.580,0.909
NewAtEnd,word2vec_0.90,4,0.568,0.600
NewAtEnd,word2vec_0.90,5,0.523,0.625
NewAtEnd,word2vec_0.90,6,0.515,0.595
NewAtEnd,word2vec_0.90,7,0.511,0.571
NewAtEnd,word2vec_0.90,8,0.481,0.560
NewAtEnd,word2vec_0.90,9,0.476,0.467
NewAtEnd,word2vec_0.90,10,0.455,0.286
NewAtEnd,word2vec_0.90,11,0.402,0.435
NewAtEnd,word2vec_0.90,12,0.404,0.727
NewAtEnd,word2vec_0.90,13,0.406,0.556
NewAtEnd,word2vec_0.90,14,0.407,0.625
NewAtEnd,word2vec_0.90,15,0.400,0.250
NewAtEnd,word2vec_0.90,16,0.396,0.222
NewAtEnd,word2vec_0.90,17,0.372,0.471
NewAtEnd,word2vec_0.90,18,0.376,0.857
NewAtEnd,word2vec_0.90,19,0.375,0.500
NewAtEnd,word2vec_0.90,20,0.370,0.188
NewAtEnd,word2vec_0.90,21,0.367,0.176
NewAtEnd,word2vec_0.90,22,0.350,0.302
NewAtEnd,word2vec_0.90,23,0.349,0.286
NewAtEnd,word2vec_0.90,24,0.342,0.465
NewAtEnd,word2vec_0.90,25,0.340,0.267
NewAtEnd,word2vec_0.90,26,0.335,0.154
NewAtEnd,word2vec_0.90,27,0.331,0.091
NewAtEnd,word2vec_0.90,28,0.329,0.300
NewAtEnd,word2vec_0.90,29,0.332,0.600
NewAtEnd,word2vec_0.90,30,0.331,0.167
NewAtEnd,word2vec_0.90,31,0.322,0.311
NewAtEnd,word2vec_0.90,32,0.316,0.111
NewAtEnd,word2vec_0.90,33,0.315,0.222
NewAtEnd,word2vec_0.90,34,0.310,0.200
NewAtEnd,word2vec_0.90,35,0.306,0.263
NewAtEnd,word2vec_0.90,36,0.303,0.250
NewAtEnd,word2vec_0.90,37,0.302,0.333
NewAtEnd,word2vec_0.90,38,0.302,0.400
NewAtEnd,word2vec_0.90,39,0.300,0.400
NewAtEnd,word2vec_0.90,40,0.303,1.000
NewAtEnd,word2vec_0.90,41,0.302,0.394
NewAtEnd,word2vec_0.90,42,0.300,0.308
NewAtEnd,word2vec_0.90,43,0.296,0.440
NewAtEnd,word2vec_0.90,44,0.303,0.722
NewAtEnd,word2vec_0.90,45,0.302,0.400
Exciting,word2vec_0.20,1,0.000,0.143
Exciting,word2vec_0.20,2,0.059,0.200
Exciting,word2vec_0.20,3,0.054,0.175
Exciting,word2vec_0.20,4,0.049,0.000
Exciting,word2vec_0.20,5,0.026,0.029
Exciting,word2vec_0.20,6,0.027,0.059
Exciting,word2vec_0.20,7,0.025,0.000
Exciting,word2vec_0.20,8,0.018,0.000
Exciting,word2vec_0.20,9,0.008,0.011
Exciting,word2vec_0.20,10,0.007,0.000
Exciting,word2vec_0.20,11,0.013,0.045
Exciting,word2vec_0.20,12,0.016,0.111
Exciting,word2vec_0.20,13,0.015,0.000
Exciting,word2vec_0.20,14,0.018,0.036
Exciting,word2vec_0.20,15,0.019,0.029
Exciting,word2vec_0.20,16,0.018,0.000
Exciting,word2vec_0.20,17,0.018,0.000
Exciting,word2vec_0.20,18,0.017,0.000
Exciting,word2vec_0.20,19,0.015,0.000
Exciting,word2vec_0.20,20,0.020,0.047
Exciting,word2vec_0.20,21,0.017,0.000
Exciting,word2vec_0.20,22,0.018,0.027
Exciting,word2vec_0.20,23,0.019,0.250
Exciting,word2vec_0.20,24,0.020,0.067
Exciting,word2vec_0.20,25,0.021,0.029
Exciting,word2vec_0.20,26,0.019,0.000
Exciting,word2vec_0.20,27,0.021,0.143
Exciting,word2vec_0.20,28,0.021,0.000
Exciting,word2vec_0.20,29,0.020,0.000
Exciting,word2vec_0.20,30,0.022,0.105
Exciting,word2vec_0.20,31,0.024,0.053
Exciting,word2vec_0.20,32,0.023,0.000
Exciting,word2vec_0.20,33,0.023,0.000
Exciting,word2vec_0.20,34,0.022,0.000
Exciting,word2vec_0.20,35,0.022,0.044
Exciting,word2vec_0.20,36,0.021,0.000
Exciting,word2vec_0.20,37,0.021,0.000
Exciting,word2vec_0.20,38,0.020,0.000
Exciting,word2vec_0.20,39,0.022,0.049
Exciting,word2vec_0.20,40,0.022,0.023
Exciting,word2vec_0.20,41,0.023,0.167
Exciting,word2vec_0.20,42,0.023,0.000
Exciting,word2vec_0.20,43,0.024,0.167
Exciting,word2vec_0.20,44,0.023,0.024
Exciting,word2vec_0.20,45,0.020,0.000
Exciting,word2vec_0.30,1,0.000,0.286
Exciting,word2vec_0.30,2,0.118,0.300
Exciting,word2vec_0.30,3,0.108,0.246
Exciting,word2vec_0.30,4,0.085,0.000
Exciting,word2vec_0.30,5,0.060,0.088
Exciting,word2vec_0.30,6,0.060,0.088
Exciting,word2vec_0.30,7,0.050,0.100
Exciting,word2vec_0.30,8,0.048,0.000
Exciting,word2vec_0.30,9,0.027,0.021
Exciting,word2vec_0.30,10,0.026,0.000
Exciting,word2vec_0.30,11,0.026,0.045
Exciting,word2vec_0.30,12,0.028,0.111
Exciting,word2vec_0.30,13,0.030,0.067
Exciting,word2vec_0.30,14,0.028,0.036
Exciting,word2vec_0.30,15,0.031,0.059
Exciting,word2vec_0.30,16,0.029,0.000
Exciting,word2vec_0.30,17,0.029,0.000
Exciting,word2vec_0.30,18,0.028,0.000
Exciting,word2vec_0.30,19,0.025,0.000
Exciting,word2vec_0.30,20,0.031,0.078
Exciting,word2vec_0.30,21,0.030,0.000
Exciting,word2vec_0.30,22,0.028,0.027
Exciting,word2vec_0.30,23,0.030,0.250
Exciting,word2vec_0.30,24,0.030,0.067
Exciting,word2vec_0.30,25,0.030,0.029
Exciting,word2vec_0.30,26,0.028,0.000
Exciting,word2vec_0.30,27,0.031,0.143
Exciting,word2vec_0.30,28,0.030,0.000
Exciting,word2vec_0.30,29,0.029,0.000
Exciting,word2vec_0.30,30,0.031,0.105
Exciting,word2vec_0.30,31,0.031,0.053
Exciting,word2vec_0.30,32,0.030,0.000
Exciting,word2vec_0.30,33,0.030,0.000
Exciting,word2vec_0.30,34,0.029,0.000
Exciting,word2vec_0.30,35,0.027,0.044
Exciting,word2vec_0.30,36,0.025,0.000
Exciting,word2vec_0.30,37,0.025,0.000
Exciting,word2vec_0.30,38,0.025,0.000
Exciting,word2vec_0.30,39,0.030,0.115
Exciting,word2vec_0.30,40,0.027,0.023
Exciting,word2vec_0.30,41,0.028,0.167
Exciting,word2vec_0.30,42,0.028,0.000
Exciting,word2vec_0.30,43,0.028,0.167
Exciting,word2vec_0.30,44,0.026,0.000
Exciting,word2vec_0.30,45,0.022,0.000
Exciting,word2vec_0.40,1,0.143,0.571
Exciting,word2vec_0.40,2,0.235,0.400
Exciting,word2vec_0.40,3,0.216,0.386
Exciting,word2vec_0.40,4,0.195,0.250
Exciting,word2vec_0.40,5,0.147,0.147
Exciting,word2vec_0.40,6,0.127,0.118
Exciting,word2vec_0.40,7,0.144,0.500
Exciting,word2vec_0.40,8,0.157,0.500
Exciting,word2vec_0.40,9,0.108,0.138
Exciting,word2vec_0.40,10,0.108,0.125
Exciting,word2vec_0.40,11,0.096,0.114
Exciting,word2vec_0.40,12,0.100,0.222
Exciting,word2vec_0.40,13,0.104,0.200
Exciting,word2vec_0.40,14,0.082,0.073
Exciting,word2vec_0.40,15,0.085,0.118
Exciting,word2vec_0.40,16,0.081,0.000
Exciting,word2vec_0.40,17,0.079,0.000
Exciting,word2vec_0.40,18,0.075,0.000
Exciting,word2vec_0.40,19,0.073,0.071
Exciting,word2vec_0.40,20,0.058,0.086
Exciting,word2vec_0.40,21,0.057,0.074
Exciting,word2vec_0.40,22,0.054,0.054
Exciting,word2vec_0.40,23,0.053,0.250
Exciting,word2vec_0.40,24,0.054,0.067
Exciting,word2vec_0.40,25,0.051,0.086
Exciting,word2vec_0.40,26,0.049,0.000
Exciting,word2vec_0.40,27,0.049,0.071
Exciting,word2vec_0.40,28,0.047,0.000
Exciting,word2vec_0.40,29,0.046,0.000
Exciting,word2vec_0.40,30,0.048,0.158
Exciting,word2vec_0.40,31,0.046,0.053
Exciting,word2vec_0.40,32,0.046,0.063
Exciting,word2vec_0.40,33,0.046,0.000
Exciting,word2vec_0.40,34,0.045,0.000
Exciting,word2vec_0.40,35,0.043,0.069
Exciting,word2vec_0.40,36,0.042,0.000
Exciting,word2vec_0.40,37,0.041,0.000
Exciting,word2vec_0.40,38,0.041,0.000
Exciting,word2vec_0.40,39,0.045,0.115
Exciting,word2vec_0.40,40,0.045,0.058
Exciting,word2vec_0.40,41,0.046,0.167
Exciting,word2vec_0.40,42,0.046,0.000
Exciting,word2vec_0.40,43,0.045,0.167
Exciting,word2vec_0.40,44,0.043,0.049
Exciting,word2vec_0.40,45,0.036,0.021
Exciting,word2vec_0.50,1,0.143,0.571
Exciting,word2vec_0.50,2,0.235,0.500
Exciting,word2vec_0.50,3,0.473,0.614
Exciting,word2vec_0.50,4,0.463,0.500
Exciting,word2vec_0.50,5,0.362,0.353
Exciting,word2vec_0.50,6,0.293,0.265
Exciting,word2vec_0.50,7,0.306,0.600
Exciting,word2vec_0.50,8,0.313,0.500
Exciting,word2vec_0.50,9,0.238,0.255
Exciting,word2vec_0.50,10,0.235,0.250
Exciting,word2vec_0.50,11,0.202,0.159
Exciting,word2vec_0.50,12,0.202,0.333
Exciting,word2vec_0.50,13,0.199,0.133
Exciting,word2vec_0.50,14,0.166,0.182
Exciting,word2vec_0.50,15,0.160,0.147
Exciting,word2vec_0.50,16,0.156,0.056
Exciting,word2vec_0.50,17,0.151,0.000
Exciting,word2vec_0.50,18,0.146,0.100
Exciting,word2vec_0.50,19,0.148,0.214
Exciting,word2vec_0.50,20,0.122,0.164
Exciting,word2vec_0.50,21,0.120,0.111
Exciting,word2vec_0.50,22,0.116,0.162
Exciting,word2vec_0.50,23,0.118,0.500
Exciting,word2vec_0.50,24,0.114,0.067
Exciting,word2vec_0.50,25,0.112,0.143
Exciting,word2vec_0.50,26,0.108,0.000
Exciting,word2vec_0.50,27,0.109,0.143
Exciting,word2vec_0.50,28,0.106,0.077
Exciting,word2vec_0.50,29,0.104,0.042
Exciting,word2vec_0.50,30,0.105,0.158
Exciting,word2vec_0.50,31,0.100,0.079
Exciting,word2vec_0.50,32,0.099,0.063
Exciting,word2vec_0.50,33,0.096,0.083
Exciting,word2vec_0.50,34,0.095,0.056
Exciting,word2vec_0.50,35,0.085,0.107
Exciting,word2vec_0.50,36,0.084,0.111
Exciting,word2vec_0.50,37,0.083,0.000
Exciting,word2vec_0.50,38,0.082,0.000
Exciting,word2vec_0.50,39,0.084,0.197
Exciting,word2vec_0.50,40,0.085,0.140
Exciting,word2vec_0.50,41,0.086,0.167
Exciting,word2vec_0.50,42,0.086,0.000
Exciting,word2vec_0.50,43,0.084,0.167
Exciting,word2vec_0.50,44,0.080,0.073
Exciting,word2vec_0.50,45,0.065,0.057
Exciting,word2vec_0.60,1,0.714,0.857
Exciting,word2vec_0.60,2,0.647,0.800
Exciting,word2vec_0.60,3,0.581,0.684
Exciting,word2vec_0.60,4,0.598,0.875
Exciting,word2vec_0.60,5,0.491,0.471
Exciting,word2vec_0.60,6,0.440,0.471
Exciting,word2vec_0.60,7,0.444,0.600
Exciting,word2vec_0.60,8,0.452,0.667
Exciting,word2vec_0.60,9,0.373,0.383
Exciting,word2vec_0.60,10,0.366,0.250
Exciting,word2vec_0.60,11,0.349,0.477
Exciting,word2vec_0.60,12,0.355,0.667
Exciting,word2vec_0.60,13,0.342,0.267
Exciting,word2vec_0.60,14,0.299,0.291
Exciting,word2vec_0.60,15,0.282,0.206
Exciting,word2vec_0.60,16,0.278,0.167
Exciting,word2vec_0.60,17,0.270,0.077
Exciting,word2vec_0.60,18,0.264,0.200
Exciting,word2vec_0.60,19,0.267,0.357
Exciting,word2vec_0.60,20,0.242,0.305
Exciting,word2vec_0.60,21,0.235,0.185
Exciting,word2vec_0.60,22,0.223,0.216
Exciting,word2vec_0.60,23,0.225,0.500
Exciting,word2vec_0.60,24,0.219,0.133
Exciting,word2vec_0.60,25,0.219,0.371
Exciting,word2vec_0.60,26,0.214,0.083
Exciting,word2vec_0.60,27,0.211,0.143
Exciting,word2vec_0.60,28,0.205,0.000
Exciting,word2vec_0.60,29,0.199,0.083
Exciting,word2vec_0.60,30,0.202,0.368
Exciting,word2vec_0.60,31,0.194,0.158
Exciting,word2vec_0.60,32,0.193,0.125
Exciting,word2vec_0.60,33,0.189,0.167
Exciting,word2vec_0.60,34,0.184,0.056
Exciting,word2vec_0.60,35,0.166,0.220
Exciting,word2vec_0.60,36,0.164,0.222
Exciting,word2vec_0.60,37,0.164,0.200
Exciting,word2vec_0.60,38,0.163,0.000
Exciting,word2vec_0.60,39,0.164,0.328
Exciting,word2vec_0.60,40,0.161,0.221
Exciting,word2vec_0.60,41,0.160,0.167
Exciting,word2vec_0.60,42,0.160,0.000
Exciting,word2vec_0.60,43,0.160,0.500
Exciting,word2vec_0.60,44,0.161,0.293
Exciting,word2vec_0.60,45,0.150,0.184
Exciting,word2vec_0.70,1,0.714,0.857
Exciting,word2vec_0.70,2,0.882,1.000
Exciting,word2vec_0.70,3,0.662,0.754
Exciting,word2vec_0.70,4,0.695,1.000
Exciting,word2vec_0.70,5,0.586,0.588
Exciting,word2vec_0.70,6,0.533,0.559
Exciting,word2vec_0.70,7,0.525,0.600
Exciting,word2vec_0.70,8,0.536,0.833
Exciting,word2vec_0.70,9,0.462,0.543
Exciting,word2vec_0.70,10,0.455,0.375
Exciting,word2vec_0.70,11,0.433,0.568
Exciting,word2vec_0.70,12,0.442,0.778
Exciting,word2vec_0.70,13,0.435,0.467
Exciting,word2vec_0.70,14,0.414,0.473
Exciting,word2vec_0.70,15,0.398,0.353
Exciting,word2vec_0.70,16,0.386,0.167
Exciting,word2vec_0.70,17,0.377,0.231
Exciting,word2vec_0.70,18,0.371,0.300
Exciting,word2vec_0.70,19,0.365,0.357
Exciting,word2vec_0.70,20,0.355,0.477
Exciting,word2vec_0.70,21,0.357,0.519
Exciting,word2vec_0.70,22,0.339,0.270
Exciting,word2vec_0.70,23,0.340,0.500
Exciting,word2vec_0.70,24,0.336,0.267
Exciting,word2vec_0.70,25,0.343,0.543
Exciting,word2vec_0.70,26,0.336,0.167
Exciting,word2vec_0.70,27,0.332,0.357
Exciting,word2vec_0.70,28,0.324,0.154
Exciting,word2vec_0.70,29,0.321,0.250
Exciting,word2vec_0.70,30,0.318,0.368
