Super_Word,Value
thing,set([u'thing'])
map,set(['map'])
statement,set(['statement'])
place,set(['place'])
guest,set(['guest'])
incorporated,set(['incorporated'])
decorate,set(['decorate'])
mixed,set(['mixed'])
view,set(['view'])
think,set(['think'])
lay,set(['lay'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
feel,set(['feel'])
pots,set(['pots'])
image,set([u'image'])
beer,set(['beer'])
misc,set(['misc'])
functional,set(['functional'])
due,set(['due'])
feature,set([u'feature'])
wash,set(['wash'])
weather,set(['weather'])
done,set(['done'])
directly,set(['directly'])
type,set(['type'])
themed,set(['themed'])
lesson,set(['lesson'])
pokemon,set(['pokemon'])
elderflower,set(['elderflower'])
towncity,set(['towncity'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
fabric,set(['fabric'])
prepare,set(['prepare'])
attach,set(['attach'])
ordering,set(['ordering'])
interact,set(['interact'])
constantly,set(['constantly'])
question,set(['question'])
system,set(['system'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
paint,set(['paint'])
of,set(['of'])
too,set(['too'])
way,set(['way'])
doesnt,set(['doesnt'])
music,set(['music'])
expanded,set(['expanded'])
really,set(['really'])
store,set(['store'])
happy,set(['happy'])
function,set([u'function'])
guide,set(['guide'])
head,set(['head'])
medium,set([u'medium'])
crab,set(['crab'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
placemats,set(['placemats'])
within,set(['within'])
back,set(['back'])
cloth,set(['cloth'])
heat,set(['heat'])
part,set([u'part'])
hear,set(['hear'])
competition,set(['competition'])
card,set(['card'])
copy,set(['copy'])
with,set(['with'])
eat,set(['eat'])
info,set(['info'])
past,set(['past'])
television,set(['television'])
made,set(['made'])
target,set(['target'])
temp,set(['temp'])
specials,set(['specials'])
tree,set([u'tree'])
up,set(['up'])
bed,set(['bed'])
preparation,set(['preparation'])
record,set(['record'])
carriage,set(['carriage'])
books,set(['books'])
customers,set(['customers'])
friend,set([u'friend'])
maybe,set(['maybe'])
highlight,set(['highlight'])
server,set(['server'])
informational,set(['informational'])
display,set(['display'])
clear,set(['clear'])
interactive,set(['interactive'])
interests,set(['interests'])
waiterwaitress,set(['waiterwaitress'])
napkin,set([u'napkin'])
ordered,set(['ordered'])
ad,set(['ad'])
clip,set(['clip'])
look,set(['look'])
toss,set(['toss'])
describe,set(['describe'])
mine,set(['mine'])
youtube,set(['youtube'])
wave,set(['wave'])
right,set(['right'])
file,set(['file'])
drinks,set(['drinks'])
orders,set(['orders'])
plan,set([u'plan'])
aged,set(['aged'])
occupied,set(['occupied'])
linked,set(['linked'])
option,set(['option'])
sell,set(['sell'])
again,set(['again'])
built,set(['built'])
person,set(['person'])
visual,set(['visual'])
convenient,set(['convenient'])
contact,set(['contact'])
offer,set(['offer'])
tip,set(['tip'])
parks,set(['parks'])
makers,set(['makers'])
note,set([u'note'])
also,set(['also'])
ideal,set(['ideal'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
tech,set(['tech'])
you,set(['you'])
out,set(['out'])
rides,set(['rides'])
need,set(['need'])
poor,set(['poor'])
picture,set(['picture'])
play,set(['play'])
sure,set(['sure'])
normal,set(['normal'])
customize,set(['customize'])
football,set(['football'])
problems,set(['problems'])
prepared,set(['prepared'])
ensure,set(['ensure'])
device,set(['device'])
future,set(['future'])
class,set(['class'])
appear,set(['appear'])
night,set(['night'])
faster,set(['faster'])
encourage,set(['encourage'])
appreciation,set(['appreciation'])
alarm,set(['alarm'])
space,set(['space'])
request,set(['request'])
sale,set([u'sale'])
face,set(['face'])
afterwards,set(['afterwards'])
depth,set(['depth'])
beverage,set([u'beverage'])
week,set([u'week'])
familypatrons,set(['familypatrons'])
clean,set(['clean'])
time,set(['time'])
preview,set([u'preview'])
inevitably,set(['inevitably'])
left,set(['left'])
away,set(['away'])
fact,set(['fact'])
