Super_Word,Value
history,set(['history'])
decorative,set(['decorative'])
purchases,set(['purchases'])
approximate,set(['approximate'])
patron,set([u'patron'])
played,set(['played'])
process,set(['process'])
in,set(['in'])
suggestions,set(['suggestions'])
it,set(['it'])
good,set(['good'])
want,"set(['wish', 'want'])"
beautifully,set(['beautifully'])
partner,set([u'partner'])
wave,set(['wave'])
activity,set([u'activity'])
technology,"set(['electronics', 'technology'])"
sever,set(['sever'])
wihere,set(['wihere'])
decor,set(['decor'])
possibility,set([u'possibility'])
end,set(['end'])
shirt,set(['shirt'])
thing,set([u'thing'])
perhaps,set(['perhaps'])
pay,"set(['sell', 'pay', 'raise', 'paying'])"
purpose,set(['purpose'])
orders,set(['orders'])
read,set(['read'])
interact,"set(['interact', 'communicate'])"
familiar,set(['familiar'])
instead,set(['instead'])
status,set(['status'])
map,set(['map'])
arrives,set(['arrives'])
mat,set([u'mat'])
cocktail,set(['cocktail'])
information,set(['information'])
clothes,set(['clothes'])
stop,set(['stop'])
upon,set(['upon'])
different,set(['different'])
alert,set(['alert'])
timed,set(['timed'])
lot,set(['lot'])
lay,set(['lay'])
advertisement,set([u'advertisement'])
changing,set(['changing'])
tablecloth,set(['tablecloth'])
choice,set(['choice'])
man,set(['man'])
theater,set([u'theater'])
light,set(['light'])
youre,set(['youre'])
simple,set(['simple'])
asked,set(['asked'])
person,set(['person'])
without,set(['without'])
allergies,set(['allergies'])
theatres,set(['theatres'])
order,set(['order'])
left,set(['left'])
help,set([u'help'])
tip,set(['tip'])
sporting,set(['sporting'])
displayed,set(['displayed'])
paper,set(['paper'])
thanks,set(['thanks'])
using,set(['using'])
touch,"set(['touch', 'touching'])"
mixup,set(['mixup'])
its,set(['its'])
projection,set(['projection'])
tables,set(['tables'])
imporove,set(['imporove'])
ads,set(['ads'])
tablet,set([u'tablet'])
also,set(['also'])
ingredient,set([u'ingredient'])
passive,set(['passive'])
attraction,set([u'attraction'])
add,set(['add'])
potential,set(['potential'])
board,set(['board'])
pad,set(['pad'])
refill,set([u'refill'])
save,set(['save'])
might,set(['might'])
photographed,set(['photographed'])
animate,set(['animate'])
someone,"set(['everything', 'someone', 'everyone', 'something'])"
captivating,set(['captivating'])
maker,set(['maker'])
food,"set(['food', 'nutrition'])"
big,set(['big'])
showing,set(['showing'])
try,"set(['try', 'choose'])"
kid,set([u'kid'])
ninja,set(['ninja'])
color,set(['color'])
resteraunt,set(['resteraunt'])
easily,set(['easily'])
necessary,"set(['needed', 'necessary', 'possible'])"
like,set(['like'])
inviting,set(['inviting'])
liveupdating,set(['liveupdating'])
fully,set(['fully'])
cool,set(['cool'])
customizations,set(['customizations'])
via,set(['via'])
specific,"set(['specific', 'certain'])"
weather,set(['weather'])
night,set(['night'])
popular,set(['popular'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,set(['meal'])
tablecloths,set(['tablecloths'])
right,set(['right'])
cost,"set(['efficiency', u'cost'])"
often,set(['often'])
deal,set([u'deal'])
people,set(['people'])
hard,set(['hard'])
finished,set(['finished'])
idea,"set(['concept', u'idea'])"
competition,set(['competition'])
clubs,set(['clubs'])
used,set(['used'])
warmer,set(['warmer'])
recommendation,set([u'recommendation'])
proper,set(['proper'])
advertise,set(['advertise'])
newsletter,set([u'newsletter'])
event,set(['event'])
special,set([u'special'])
out,set(['out'])
leave,set(['leave'])
scale,set(['scale'])
entertainment,set(['entertainment'])
plus,set(['plus'])
content,set(['content'])
enjoyment,set(['enjoyment'])
encourage,set(['encourage'])
exit,set([u'exit'])
caloriesnutrition,set(['caloriesnutrition'])
deals,set(['deals'])
contain,set(['contain'])
free,set(['free'])
loyalty,set(['loyalty'])
step,set(['step'])
included,set(['included'])
become,set(['become'])
estimate,set(['estimate'])
beaches,set(['beaches'])
fabric,set(['fabric'])
service,set(['service'])
waiter,set(['waiter'])
of,set(['of'])
needing,set(['needing'])
modern,set(['modern'])
practical,set(['practical'])
turn,set(['turn'])
dinner,set(['dinner'])
statement,set(['statement'])
place,set(['place'])
greatly,set(['greatly'])
incorporated,set(['incorporated'])
mixed,set(['mixed'])
introduced,set(['introduced'])
think,"set(['think', 'know'])"
designed,set(['designed'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
dont,set(['dont'])
revenue,set(['revenue'])
visit,set(['visit'])
image,set([u'image'])
within,set(['within'])
functional,set(['functional'])
one,set(['one'])
clear,set(['clear'])
doesnt,set(['doesnt'])
done,set(['done'])
directly,set(['directly'])
calorie,set([u'calorie'])
pokemon,set(['pokemon'])
city,set(['city'])
guest,set(['guest'])
prepare,set(['prepare'])
area,set(['area'])
ordering,set(['ordering'])
top,set(['top'])
question,set([u'question'])
system,set([u'system'])
long,set(['long'])
too,set(['too'])
way,set(['way'])
expanded,set(['expanded'])
happy,set(['happy'])
interests,set(['interests'])
medium,set([u'medium'])
option,set(['option'])
season,set(['season'])
cloth,"set(['cloth', 'pots'])"
neutral,set(['neutral'])
part,set(['part'])
hear,"set(['ask', 'hear'])"
tvs,set(['tvs'])
card,set(['card'])
believe,set(['believe'])
with,set(['with'])
eat,"set(['drink', 'eat'])"
info,"set(['info', 'website', u'page'])"
past,set(['past'])
television,"set(['tv', 'television'])"
made,set(['made'])
temp,set(['temp'])
specials,"set(['specials', 'magazines'])"
appliance,set(['appliance'])
flip,set(['flip'])
us,set([u'us'])
preparation,set(['preparation'])
placed,set(['placed'])
carriage,set(['carriage'])
future,set(['future'])
empty,set(['empty'])
maybe,set(['maybe'])
display,set(['display'])
interactive,"set(['multimedia', 'interactive'])"
function,set([u'function'])
liqour,set(['liqour'])
napkin,set([u'napkin'])
ad,set(['ad'])
request,set(['request'])
describe,set(['describe'])
ins,set(['ins'])
need,set(['need'])
plan,set(['plan'])
aged,set(['aged'])
occupied,set(['occupied'])
linked,set(['linked'])
built,set(['built'])
check,set(['check'])
convenient,set(['convenient'])
able,set(['able'])
parks,"set([u'tourist', 'parks', 'restaurants'])"
dining,set(['dining'])
ideal,set(['ideal'])
book,"set(['book', 'books'])"
take,set(['take'])
finding,set(['finding'])
trivia,set(['trivia'])
rides,set(['rides'])
surf,set(['surf'])
picture,set([u'picture'])
play,set(['play'])
repeat,set(['repeat'])
customize,set(['customize'])
limitless,set(['limitless'])
prepared,set(['prepared'])
work,set(['work'])
device,"set(['device', 'signal'])"
coolerto,set(['coolerto'])
appear,set(['appear'])
give,"set(['draw', 'get', 'make', 'give', 'keep', 'bring', 'find'])"
faster,set(['faster'])
appreciation,set(['appreciation'])
outing,set([u'outing'])
space,set(['space'])
youtube,set(['youtube'])
sale,set([u'sale'])
together,set(['together'])
drawing,set(['drawing'])
fact,set(['fact'])
clean,set(['clean'])
time,set(['time'])
familypatrons,set(['familypatrons'])
