dataset,method,timeSlice,GT_predict,new_TRUE
A1FKZ2HY4XKMG1,word2vec_0.30,1,30.0,60.0
A1FKZ2HY4XKMG1,word2vec_0.30,2,16.6666666667,0.0
A1FKZ2HY4XKMG1,word2vec_0.30,3,10.5263157895,14.2857142857
A1FKZ2HY4XKMG1,word2vec_0.30,4,7.69230769231,28.5714285714
A1FKZ2HY4XKMG1,word2vec_0.30,5,14.7058823529,37.5
A1FKZ2HY4XKMG1,word2vec_0.30,6,11.1111111111,9.09090909091
A1FKZ2HY4XKMG1,word2vec_0.30,7,9.09090909091,10.0
A1FKZ2HY4XKMG1,word2vec_0.30,8,4.91803278689,0.0
A1FKZ2HY4XKMG1,word2vec_0.40,1,30.0,60.0
A1FKZ2HY4XKMG1,word2vec_0.40,2,16.6666666667,0.0
A1FKZ2HY4XKMG1,word2vec_0.40,3,21.0526315789,28.5714285714
A1FKZ2HY4XKMG1,word2vec_0.40,4,30.7692307692,57.1428571429
A1FKZ2HY4XKMG1,word2vec_0.40,5,29.4117647059,37.5
A1FKZ2HY4XKMG1,word2vec_0.40,6,26.6666666667,36.3636363636
A1FKZ2HY4XKMG1,word2vec_0.40,7,20.0,0.0
A1FKZ2HY4XKMG1,word2vec_0.40,8,18.0327868852,16.6666666667
A1FKZ2HY4XKMG1,word2vec_0.50,1,60.0,80.0
A1FKZ2HY4XKMG1,word2vec_0.50,2,58.3333333333,50.0
A1FKZ2HY4XKMG1,word2vec_0.50,3,42.1052631579,42.8571428571
A1FKZ2HY4XKMG1,word2vec_0.50,4,46.1538461538,71.4285714286
A1FKZ2HY4XKMG1,word2vec_0.50,5,41.1764705882,37.5
A1FKZ2HY4XKMG1,word2vec_0.50,6,42.2222222222,45.4545454545
A1FKZ2HY4XKMG1,word2vec_0.50,7,32.7272727273,10.0
A1FKZ2HY4XKMG1,word2vec_0.50,8,29.5081967213,16.6666666667
A1FKZ2HY4XKMG1,word2vec_0.60,1,60.0,80.0
A1FKZ2HY4XKMG1,word2vec_0.60,2,58.3333333333,50.0
