dataset,method,timeSlice,GT_predict,new_TRUE
J4HUR1U52Z,word2vec_0.80,8,68.60465116,72.72727273
J4HUR1U52Z,word2vec_0.80,9,66.31578947,66.66666667
J4HUR1U52Z,word2vec_0.80,10,66.33663366,83.33333333
J4HUR1U52Z,word2vec_0.90,1,50,72.72727273
J4HUR1U52Z,word2vec_0.90,2,58.06451613,88.88888889
J4HUR1U52Z,word2vec_0.90,3,65.78947368,100
J4HUR1U52Z,word2vec_0.90,4,71.11111111,100
J4HUR1U52Z,word2vec_0.90,5,76.36363636,100
J4HUR1U52Z,word2vec_0.90,6,76.19047619,87.5
J4HUR1U52Z,word2vec_0.90,7,69.33333333,58.33333333
J4HUR1U52Z,word2vec_0.90,8,68.60465116,72.72727273
J4HUR1U52Z,word2vec_0.90,9,66.31578947,66.66666667
J4HUR1U52Z,word2vec_0.90,10,66.33663366,83.33333333
JCRLUADVRD,word2vec_0.20,1,25,37.5
JCRLUADVRD,word2vec_0.20,2,13.04347826,0
JCRLUADVRD,word2vec_0.20,3,12.12121212,20
JCRLUADVRD,word2vec_0.20,4,10,0
JCRLUADVRD,word2vec_0.20,5,7.547169811,0
JCRLUADVRD,word2vec_0.20,6,4.918032787,0
JCRLUADVRD,word2vec_0.20,7,4.47761194,0
JCRLUADVRD,word2vec_0.20,8,8.108108108,42.85714286
JCRLUADVRD,word2vec_0.20,9,7.692307692,0
JCRLUADVRD,word2vec_0.30,1,37.5,56.25
JCRLUADVRD,word2vec_0.30,2,17.39130435,0
JCRLUADVRD,word2vec_0.30,3,24.24242424,50
JCRLUADVRD,word2vec_0.30,4,20,0
JCRLUADVRD,word2vec_0.30,5,13.20754717,0
JCRLUADVRD,word2vec_0.30,6,9.836065574,0
JCRLUADVRD,word2vec_0.30,7,8.955223881,16.66666667
JCRLUADVRD,word2vec_0.30,8,12.16216216,42.85714286
JCRLUADVRD,word2vec_0.30,9,11.53846154,0
JCRLUADVRD,word2vec_0.40,1,62.5,75
JCRLUADVRD,word2vec_0.40,2,43.47826087,28.57142857
JCRLUADVRD,word2vec_0.40,3,42.42424242,50
JCRLUADVRD,word2vec_0.40,4,42.5,42.85714286
JCRLUADVRD,word2vec_0.40,5,28.30188679,7.692307692
JCRLUADVRD,word2vec_0.40,6,22.95081967,12.5
JCRLUADVRD,word2vec_0.40,7,22.3880597,33.33333333
JCRLUADVRD,word2vec_0.40,8,21.62162162,42.85714286
JCRLUADVRD,word2vec_0.40,9,20.51282051,0
JCRLUADVRD,word2vec_0.50,1,68.75,81.25
JCRLUADVRD,word2vec_0.50,2,65.2173913,71.42857143
JCRLUADVRD,word2vec_0.50,3,51.51515152,50
JCRLUADVRD,word2vec_0.50,4,50,57.14285714
JCRLUADVRD,word2vec_0.50,5,35.8490566,23.07692308
JCRLUADVRD,word2vec_0.50,6,34.42622951,50
JCRLUADVRD,word2vec_0.50,7,31.34328358,33.33333333
JCRLUADVRD,word2vec_0.50,8,35.13513514,71.42857143
JCRLUADVRD,word2vec_0.50,9,32.05128205,0
JCRLUADVRD,word2vec_0.60,1,68.75,81.25
JCRLUADVRD,word2vec_0.60,2,73.91304348,85.71428571
JCRLUADVRD,word2vec_0.60,3,66.66666667,70
JCRLUADVRD,word2vec_0.60,4,62.5,57.14285714
JCRLUADVRD,word2vec_0.60,5,47.16981132,38.46153846
JCRLUADVRD,word2vec_0.60,6,47.54098361,62.5
JCRLUADVRD,word2vec_0.60,7,44.7761194,50
JCRLUADVRD,word2vec_0.60,8,48.64864865,85.71428571
JCRLUADVRD,word2vec_0.60,9,47.43589744,50
JCRLUADVRD,word2vec_0.70,1,87.5,93.75
JCRLUADVRD,word2vec_0.70,2,82.60869565,85.71428571
JCRLUADVRD,word2vec_0.70,3,78.78787879,80
JCRLUADVRD,word2vec_0.70,4,75,71.42857143
JCRLUADVRD,word2vec_0.70,5,67.9245283,69.23076923
JCRLUADVRD,word2vec_0.70,6,62.29508197,62.5
JCRLUADVRD,word2vec_0.70,7,61.19402985,66.66666667
JCRLUADVRD,word2vec_0.70,8,64.86486486,100
JCRLUADVRD,word2vec_0.70,9,61.53846154,50
JCRLUADVRD,word2vec_0.80,1,87.5,93.75
JCRLUADVRD,word2vec_0.80,2,82.60869565,85.71428571
JCRLUADVRD,word2vec_0.80,3,78.78787879,80
JCRLUADVRD,word2vec_0.80,4,80,85.71428571
JCRLUADVRD,word2vec_0.80,5,71.69811321,69.23076923
JCRLUADVRD,word2vec_0.80,6,65.57377049,62.5
JCRLUADVRD,word2vec_0.80,7,64.17910448,66.66666667
JCRLUADVRD,word2vec_0.80,8,67.56756757,100
JCRLUADVRD,word2vec_0.80,9,66.66666667,75
JCRLUADVRD,word2vec_0.90,1,87.5,93.75
JCRLUADVRD,word2vec_0.90,2,82.60869565,85.71428571
JCRLUADVRD,word2vec_0.90,3,78.78787879,80
JCRLUADVRD,word2vec_0.90,4,80,85.71428571
JCRLUADVRD,word2vec_0.90,5,71.69811321,69.23076923
JCRLUADVRD,word2vec_0.90,6,65.57377049,62.5
JCRLUADVRD,word2vec_0.90,7,64.17910448,66.66666667
JCRLUADVRD,word2vec_0.90,8,67.56756757,100
JCRLUADVRD,word2vec_0.90,9,66.66666667,75
JPTTCMJXDO,word2vec_0.20,1,5.555555556,22.22222222
JPTTCMJXDO,word2vec_0.20,2,9.615384615,18.75
JPTTCMJXDO,word2vec_0.20,3,12.30769231,23.07692308
JPTTCMJXDO,word2vec_0.20,4,11.42857143,0
JPTTCMJXDO,word2vec_0.20,5,10.25641026,0
JPTTCMJXDO,word2vec_0.20,6,9.756097561,0
JPTTCMJXDO,word2vec_0.20,7,8.888888889,0
JPTTCMJXDO,word2vec_0.20,8,8.602150538,0
JPTTCMJXDO,word2vec_0.20,9,7.339449541,12.5
JPTTCMJXDO,word2vec_0.20,10,8.181818182,100
JPTTCMJXDO,word2vec_0.20,11,8.26446281,9.090909091
JPTTCMJXDO,word2vec_0.20,12,7.751937985,0
JPTTCMJXDO,word2vec_0.30,1,30.55555556,52.77777778
JPTTCMJXDO,word2vec_0.30,2,21.15384615,31.25
JPTTCMJXDO,word2vec_0.30,3,20,23.07692308
JPTTCMJXDO,word2vec_0.30,4,17.14285714,0
JPTTCMJXDO,word2vec_0.30,5,15.38461538,0
JPTTCMJXDO,word2vec_0.30,6,14.63414634,0
JPTTCMJXDO,word2vec_0.30,7,12.22222222,0
JPTTCMJXDO,word2vec_0.30,8,11.82795699,0
JPTTCMJXDO,word2vec_0.30,9,11.00917431,18.75
JPTTCMJXDO,word2vec_0.30,10,11.81818182,100
JPTTCMJXDO,word2vec_0.30,11,11.57024793,9.090909091
JPTTCMJXDO,word2vec_0.30,12,10.85271318,0
JPTTCMJXDO,word2vec_0.40,1,47.22222222,69.44444444
JPTTCMJXDO,word2vec_0.40,2,40.38461538,50
JPTTCMJXDO,word2vec_0.40,3,36.92307692,23.07692308
JPTTCMJXDO,word2vec_0.40,4,32.85714286,0
JPTTCMJXDO,word2vec_0.40,5,33.33333333,37.5
JPTTCMJXDO,word2vec_0.40,6,29.26829268,0
JPTTCMJXDO,word2vec_0.40,7,28.88888889,25
JPTTCMJXDO,word2vec_0.40,8,27.95698925,0
JPTTCMJXDO,word2vec_0.40,9,22.01834862,18.75
JPTTCMJXDO,word2vec_0.40,10,22.72727273,100
JPTTCMJXDO,word2vec_0.40,11,22.31404959,18.18181818
JPTTCMJXDO,word2vec_0.40,12,20.93023256,0
JPTTCMJXDO,word2vec_0.50,1,58.33333333,77.77777778
JPTTCMJXDO,word2vec_0.50,2,57.69230769,68.75
JPTTCMJXDO,word2vec_0.50,3,56.92307692,61.53846154
JPTTCMJXDO,word2vec_0.50,4,50,0
JPTTCMJXDO,word2vec_0.50,5,46.15384615,37.5
JPTTCMJXDO,word2vec_0.50,6,42.68292683,0
JPTTCMJXDO,word2vec_0.50,7,40,25
JPTTCMJXDO,word2vec_0.50,8,39.78494624,33.33333333
JPTTCMJXDO,word2vec_0.50,9,34.86238532,31.25
JPTTCMJXDO,word2vec_0.50,10,35.45454545,100
JPTTCMJXDO,word2vec_0.50,11,38.01652893,63.63636364
JPTTCMJXDO,word2vec_0.50,12,35.65891473,0
JPTTCMJXDO,word2vec_0.60,1,72.22222222,86.11111111
JPTTCMJXDO,word2vec_0.60,2,73.07692308,87.5
JPTTCMJXDO,word2vec_0.60,3,69.23076923,69.23076923
JPTTCMJXDO,word2vec_0.60,4,62.85714286,40
JPTTCMJXDO,word2vec_0.60,5,57.69230769,50
JPTTCMJXDO,word2vec_0.60,6,58.53658537,75
JPTTCMJXDO,word2vec_0.60,7,55.55555556,50
JPTTCMJXDO,word2vec_0.60,8,55.91397849,66.66666667
JPTTCMJXDO,word2vec_0.60,9,49.5412844,50
JPTTCMJXDO,word2vec_0.60,10,50,100
JPTTCMJXDO,word2vec_0.60,11,50.41322314,63.63636364
JPTTCMJXDO,word2vec_0.60,12,48.8372093,50
JPTTCMJXDO,word2vec_0.70,1,77.77777778,88.88888889
JPTTCMJXDO,word2vec_0.70,2,84.61538462,100
JPTTCMJXDO,word2vec_0.70,3,80,76.92307692
JPTTCMJXDO,word2vec_0.70,4,78.57142857,80
JPTTCMJXDO,word2vec_0.70,5,75.64102564,75
JPTTCMJXDO,word2vec_0.70,6,76.82926829,100
JPTTCMJXDO,word2vec_0.70,7,71.11111111,50
JPTTCMJXDO,word2vec_0.70,8,72.04301075,100
JPTTCMJXDO,word2vec_0.70,9,67.88990826,68.75
JPTTCMJXDO,word2vec_0.70,10,68.18181818,100
JPTTCMJXDO,word2vec_0.70,11,68.59504132,72.72727273
JPTTCMJXDO,word2vec_0.70,12,67.44186047,62.5
JPTTCMJXDO,word2vec_0.80,1,77.77777778,88.88888889
JPTTCMJXDO,word2vec_0.80,2,84.61538462,100
JPTTCMJXDO,word2vec_0.80,3,80,76.92307692
JPTTCMJXDO,word2vec_0.80,4,78.57142857,80
JPTTCMJXDO,word2vec_0.80,5,78.20512821,87.5
JPTTCMJXDO,word2vec_0.80,6,79.26829268,100
JPTTCMJXDO,word2vec_0.80,7,73.33333333,50
JPTTCMJXDO,word2vec_0.80,8,74.19354839,100
JPTTCMJXDO,word2vec_0.80,9,69.72477064,68.75
JPTTCMJXDO,word2vec_0.80,10,70,100
JPTTCMJXDO,word2vec_0.80,11,70.24793388,72.72727273
JPTTCMJXDO,word2vec_0.80,12,68.99224806,62.5
JPTTCMJXDO,word2vec_0.90,1,77.77777778,88.88888889
JPTTCMJXDO,word2vec_0.90,2,84.61538462,100
JPTTCMJXDO,word2vec_0.90,3,80,76.92307692
JPTTCMJXDO,word2vec_0.90,4,78.57142857,80
JPTTCMJXDO,word2vec_0.90,5,78.20512821,87.5
JPTTCMJXDO,word2vec_0.90,6,79.26829268,100
JPTTCMJXDO,word2vec_0.90,7,74.44444444,62.5
JPTTCMJXDO,word2vec_0.90,8,75.2688172,100
JPTTCMJXDO,word2vec_0.90,9,70.64220183,68.75
JPTTCMJXDO,word2vec_0.90,10,70.90909091,100
JPTTCMJXDO,word2vec_0.90,11,71.07438017,72.72727273
JPTTCMJXDO,word2vec_0.90,12,69.76744186,62.5
KCYTRKJIJO,word2vec_0.20,1,12.5,31.25
KCYTRKJIJO,word2vec_0.20,2,4,0
KCYTRKJIJO,word2vec_0.20,3,3.03030303,0
KCYTRKJIJO,word2vec_0.20,4,4.347826087,7.692307692
KCYTRKJIJO,word2vec_0.20,5,4.918032787,6.666666667
KCYTRKJIJO,word2vec_0.20,6,7.228915663,22.72727273
KCYTRKJIJO,word2vec_0.20,7,7.291666667,7.692307692
KCYTRKJIJO,word2vec_0.20,8,5.714285714,0
KCYTRKJIJO,word2vec_0.20,9,5.217391304,10
KCYTRKJIJO,word2vec_0.30,1,37.5,56.25
KCYTRKJIJO,word2vec_0.30,2,24,22.22222222
KCYTRKJIJO,word2vec_0.30,3,15.15151515,12.5
KCYTRKJIJO,word2vec_0.30,4,15.2173913,15.38461538
KCYTRKJIJO,word2vec_0.30,5,6.557377049,6.666666667
KCYTRKJIJO,word2vec_0.30,6,9.638554217,27.27272727
KCYTRKJIJO,word2vec_0.30,7,7.291666667,7.692307692
KCYTRKJIJO,word2vec_0.30,8,4.761904762,0
KCYTRKJIJO,word2vec_0.30,9,5.217391304,10
KCYTRKJIJO,word2vec_0.40,1,56.25,68.75
KCYTRKJIJO,word2vec_0.40,2,52,55.55555556
KCYTRKJIJO,word2vec_0.40,3,33.33333333,25
KCYTRKJIJO,word2vec_0.40,4,30.43478261,38.46153846
KCYTRKJIJO,word2vec_0.40,5,27.86885246,33.33333333
KCYTRKJIJO,word2vec_0.40,6,19.27710843,27.27272727
KCYTRKJIJO,word2vec_0.40,7,16.66666667,15.38461538
KCYTRKJIJO,word2vec_0.40,8,13.33333333,0
KCYTRKJIJO,word2vec_0.40,9,13.91304348,40
KCYTRKJIJO,word2vec_0.50,1,75,87.5
KCYTRKJIJO,word2vec_0.50,2,64,66.66666667
KCYTRKJIJO,word2vec_0.50,3,48.48484848,37.5
KCYTRKJIJO,word2vec_0.50,4,47.82608696,53.84615385
KCYTRKJIJO,word2vec_0.50,5,44.26229508,46.66666667
KCYTRKJIJO,word2vec_0.50,6,37.34939759,45.45454545
KCYTRKJIJO,word2vec_0.50,7,33.33333333,30.76923077
KCYTRKJIJO,word2vec_0.50,8,29.52380952,11.11111111
KCYTRKJIJO,word2vec_0.50,9,28.69565217,40
KCYTRKJIJO,word2vec_0.60,1,75,87.5
KCYTRKJIJO,word2vec_0.60,2,64,66.66666667
KCYTRKJIJO,word2vec_0.60,3,48.48484848,37.5
KCYTRKJIJO,word2vec_0.60,4,54.34782609,76.92307692
KCYTRKJIJO,word2vec_0.60,5,57.37704918,73.33333333
KCYTRKJIJO,word2vec_0.60,6,54.21686747,63.63636364
KCYTRKJIJO,word2vec_0.60,7,50,53.84615385
KCYTRKJIJO,word2vec_0.60,8,44.76190476,22.22222222
KCYTRKJIJO,word2vec_0.60,9,42.60869565,50
KCYTRKJIJO,word2vec_0.70,1,75,87.5
KCYTRKJIJO,word2vec_0.70,2,68,77.77777778
KCYTRKJIJO,word2vec_0.70,3,60.60606061,62.5
KCYTRKJIJO,word2vec_0.70,4,65.2173913,84.61538462
KCYTRKJIJO,word2vec_0.70,5,70.49180328,86.66666667
KCYTRKJIJO,word2vec_0.70,6,66.26506024,72.72727273
KCYTRKJIJO,word2vec_0.70,7,61.45833333,61.53846154
KCYTRKJIJO,word2vec_0.70,8,56.19047619,44.44444444
KCYTRKJIJO,word2vec_0.70,9,55.65217391,70
KCYTRKJIJO,word2vec_0.80,1,87.5,93.75
KCYTRKJIJO,word2vec_0.80,2,84,88.88888889
KCYTRKJIJO,word2vec_0.80,3,72.72727273,62.5
KCYTRKJIJO,word2vec_0.80,4,73.91304348,84.61538462
KCYTRKJIJO,word2vec_0.80,5,78.68852459,93.33333333
KCYTRKJIJO,word2vec_0.80,6,75.90361446,81.81818182
KCYTRKJIJO,word2vec_0.80,7,71.875,69.23076923
KCYTRKJIJO,word2vec_0.80,8,65.71428571,44.44444444
KCYTRKJIJO,word2vec_0.80,9,64.34782609,70
KCYTRKJIJO,word2vec_0.90,1,87.5,93.75
KCYTRKJIJO,word2vec_0.90,2,84,88.88888889
KCYTRKJIJO,word2vec_0.90,3,72.72727273,62.5
KCYTRKJIJO,word2vec_0.90,4,73.91304348,84.61538462
KCYTRKJIJO,word2vec_0.90,5,78.68852459,93.33333333
KCYTRKJIJO,word2vec_0.90,6,75.90361446,81.81818182
KCYTRKJIJO,word2vec_0.90,7,71.875,69.23076923
KCYTRKJIJO,word2vec_0.90,8,65.71428571,44.44444444
KCYTRKJIJO,word2vec_0.90,9,64.34782609,70
KORQRADEAV,word2vec_0.20,1,16.66666667,33.33333333
KORQRADEAV,word2vec_0.20,2,17.64705882,18.18181818
KORQRADEAV,word2vec_0.20,3,15.78947368,50
KORQRADEAV,word2vec_0.20,4,18.18181818,33.33333333
KORQRADEAV,word2vec_0.20,5,10.34482759,0
KORQRADEAV,word2vec_0.20,6,5.714285714,0
KORQRADEAV,word2vec_0.20,7,5,0
KORQRADEAV,word2vec_0.20,8,6.976744186,33.33333333
KORQRADEAV,word2vec_0.20,9,6,0
KORQRADEAV,word2vec_0.20,10,5.660377358,0
KORQRADEAV,word2vec_0.20,11,3.225806452,0
KORQRADEAV,word2vec_0.20,12,3.125,0
KORQRADEAV,word2vec_0.30,1,50,66.66666667
KORQRADEAV,word2vec_0.30,2,29.41176471,27.27272727
KORQRADEAV,word2vec_0.30,3,26.31578947,50
KORQRADEAV,word2vec_0.30,4,22.72727273,33.33333333
KORQRADEAV,word2vec_0.30,5,17.24137931,14.28571429
KORQRADEAV,word2vec_0.30,6,14.28571429,16.66666667
KORQRADEAV,word2vec_0.30,7,12.5,0
KORQRADEAV,word2vec_0.30,8,13.95348837,33.33333333
KORQRADEAV,word2vec_0.30,9,12,0
KORQRADEAV,word2vec_0.30,10,11.32075472,0
KORQRADEAV,word2vec_0.30,11,12.90322581,22.22222222
KORQRADEAV,word2vec_0.30,12,14.0625,50
KORQRADEAV,word2vec_0.40,1,66.66666667,83.33333333
KORQRADEAV,word2vec_0.40,2,35.29411765,45.45454545
KORQRADEAV,word2vec_0.40,3,31.57894737,50
KORQRADEAV,word2vec_0.40,4,27.27272727,33.33333333
KORQRADEAV,word2vec_0.40,5,27.5862069,28.57142857
KORQRADEAV,word2vec_0.40,6,22.85714286,33.33333333
KORQRADEAV,word2vec_0.40,7,17.5,0
KORQRADEAV,word2vec_0.40,8,18.60465116,33.33333333
KORQRADEAV,word2vec_0.40,9,14,0
KORQRADEAV,word2vec_0.40,10,13.20754717,0
KORQRADEAV,word2vec_0.40,11,16.12903226,44.44444444
KORQRADEAV,word2vec_0.40,12,17.1875,50
KORQRADEAV,word2vec_0.50,1,100,100
KORQRADEAV,word2vec_0.50,2,52.94117647,54.54545455
KORQRADEAV,word2vec_0.50,3,47.36842105,50
KORQRADEAV,word2vec_0.50,4,40.90909091,33.33333333
KORQRADEAV,word2vec_0.50,5,34.48275862,28.57142857
KORQRADEAV,word2vec_0.50,6,28.57142857,33.33333333
KORQRADEAV,word2vec_0.50,7,22.5,0
KORQRADEAV,word2vec_0.50,8,25.58139535,66.66666667
KORQRADEAV,word2vec_0.50,9,24,42.85714286
KORQRADEAV,word2vec_0.50,10,22.64150943,0
KORQRADEAV,word2vec_0.50,11,24.19354839,44.44444444
KORQRADEAV,word2vec_0.50,12,25,50
KORQRADEAV,word2vec_0.60,1,100,100
KORQRADEAV,word2vec_0.60,2,58.82352941,63.63636364
KORQRADEAV,word2vec_0.60,3,52.63157895,50
KORQRADEAV,word2vec_0.60,4,50,66.66666667
KORQRADEAV,word2vec_0.60,5,48.27586207,57.14285714
KORQRADEAV,word2vec_0.60,6,42.85714286,50
KORQRADEAV,word2vec_0.60,7,32.5,0
KORQRADEAV,word2vec_0.60,8,37.20930233,100
KORQRADEAV,word2vec_0.60,9,36,57.14285714
KORQRADEAV,word2vec_0.60,10,37.73584906,66.66666667
KORQRADEAV,word2vec_0.60,11,40.32258065,66.66666667
KORQRADEAV,word2vec_0.60,12,40.625,50
KORQRADEAV,word2vec_0.70,1,100,100
KORQRADEAV,word2vec_0.70,2,70.58823529,72.72727273
KORQRADEAV,word2vec_0.70,3,63.15789474,50
KORQRADEAV,word2vec_0.70,4,68.18181818,100
KORQRADEAV,word2vec_0.70,5,72.4137931,85.71428571
KORQRADEAV,word2vec_0.70,6,65.71428571,66.66666667
KORQRADEAV,word2vec_0.70,7,55,20
KORQRADEAV,word2vec_0.70,8,58.13953488,100
KORQRADEAV,word2vec_0.70,9,60,85.71428571
KORQRADEAV,word2vec_0.70,10,58.49056604,66.66666667
KORQRADEAV,word2vec_0.70,11,56.4516129,66.66666667
KORQRADEAV,word2vec_0.70,12,56.25,50
KORQRADEAV,word2vec_0.80,1,100,100
KORQRADEAV,word2vec_0.80,2,70.58823529,72.72727273
KORQRADEAV,word2vec_0.80,3,63.15789474,50
KORQRADEAV,word2vec_0.80,4,68.18181818,100
KORQRADEAV,word2vec_0.80,5,72.4137931,85.71428571
KORQRADEAV,word2vec_0.80,6,65.71428571,66.66666667
KORQRADEAV,word2vec_0.80,7,55,20
KORQRADEAV,word2vec_0.80,8,58.13953488,100
KORQRADEAV,word2vec_0.80,9,60,85.71428571
KORQRADEAV,word2vec_0.80,10,58.49056604,66.66666667
KORQRADEAV,word2vec_0.80,11,56.4516129,66.66666667
KORQRADEAV,word2vec_0.80,12,57.8125,100
KORQRADEAV,word2vec_0.90,1,100,100
KORQRADEAV,word2vec_0.90,2,70.58823529,72.72727273
KORQRADEAV,word2vec_0.90,3,63.15789474,50
KORQRADEAV,word2vec_0.90,4,68.18181818,100
KORQRADEAV,word2vec_0.90,5,72.4137931,85.71428571
KORQRADEAV,word2vec_0.90,6,65.71428571,66.66666667
KORQRADEAV,word2vec_0.90,7,55,20
KORQRADEAV,word2vec_0.90,8,58.13953488,100
KORQRADEAV,word2vec_0.90,9,60,85.71428571
KORQRADEAV,word2vec_0.90,10,58.49056604,66.66666667
KORQRADEAV,word2vec_0.90,11,56.4516129,66.66666667
KORQRADEAV,word2vec_0.90,12,57.8125,100
KX40MULF0O,word2vec_0.20,1,10.52631579,21.05263158
KX40MULF0O,word2vec_0.20,2,8,0
KX40MULF0O,word2vec_0.20,3,12.5,28.57142857
KX40MULF0O,word2vec_0.20,4,5,12.5
KX40MULF0O,word2vec_0.20,5,4.545454545,0
KX40MULF0O,word2vec_0.20,6,3.703703704,0
KX40MULF0O,word2vec_0.20,7,3.076923077,0
KX40MULF0O,word2vec_0.20,8,2.597402597,8.333333333
KX40MULF0O,word2vec_0.20,9,3.571428571,14.28571429
KX40MULF0O,word2vec_0.20,10,3.260869565,0
KX40MULF0O,word2vec_0.20,11,2.912621359,0
KX40MULF0O,word2vec_0.20,12,3.539823009,10
KX40MULF0O,word2vec_0.20,13,3.149606299,0
KX40MULF0O,word2vec_0.20,14,3.472222222,5.882352941
KX40MULF0O,word2vec_0.20,15,3.947368421,12.5
KX40MULF0O,word2vec_0.20,16,4.320987654,10
KX40MULF0O,word2vec_0.20,17,4.678362573,11.11111111
KX40MULF0O,word2vec_0.20,18,3.977272727,0
KX40MULF0O,word2vec_0.20,19,3.783783784,11.11111111
KX40MULF0O,word2vec_0.20,20,4.14507772,12.5
KX40MULF0O,word2vec_0.20,21,3.980099502,0
KX40MULF0O,word2vec_0.20,22,3.720930233,0
KX40MULF0O,word2vec_0.20,23,4.017857143,11.11111111
KX40MULF0O,word2vec_0.20,24,3.433476395,0
KX40MULF0O,word2vec_0.20,25,3.265306122,0
KX40MULF0O,word2vec_0.20,26,2.734375,0
KX40MULF0O,word2vec_0.20,27,3.0651341,20
KX40MULF0O,word2vec_0.30,1,31.57894737,42.10526316
KX40MULF0O,word2vec_0.30,2,16,0
KX40MULF0O,word2vec_0.30,3,18.75,28.57142857
KX40MULF0O,word2vec_0.30,4,17.5,37.5
KX40MULF0O,word2vec_0.30,5,15.90909091,0
KX40MULF0O,word2vec_0.30,6,9.259259259,0
KX40MULF0O,word2vec_0.30,7,6.153846154,0
KX40MULF0O,word2vec_0.30,8,5.194805195,16.66666667
KX40MULF0O,word2vec_0.30,9,5.952380952,14.28571429
KX40MULF0O,word2vec_0.30,10,5.434782609,0
KX40MULF0O,word2vec_0.30,11,3.883495146,9.090909091
KX40MULF0O,word2vec_0.30,12,4.424778761,10
KX40MULF0O,word2vec_0.30,13,4.724409449,7.142857143
KX40MULF0O,word2vec_0.30,14,4.861111111,11.76470588
KX40MULF0O,word2vec_0.30,15,5.263157895,12.5
KX40MULF0O,word2vec_0.30,16,6.172839506,20
KX40MULF0O,word2vec_0.30,17,5.847953216,0
KX40MULF0O,word2vec_0.30,18,5.681818182,0
KX40MULF0O,word2vec_0.30,19,5.405405405,11.11111111
KX40MULF0O,word2vec_0.30,20,5.18134715,0
KX40MULF0O,word2vec_0.30,21,4.975124378,0
KX40MULF0O,word2vec_0.30,22,5.11627907,7.142857143
KX40MULF0O,word2vec_0.30,23,5.357142857,11.11111111
KX40MULF0O,word2vec_0.30,24,5.150214592,0
KX40MULF0O,word2vec_0.30,25,4.897959184,0
KX40MULF0O,word2vec_0.30,26,3.90625,0
KX40MULF0O,word2vec_0.30,27,4.214559387,20
KX40MULF0O,word2vec_0.40,1,42.10526316,57.89473684
KX40MULF0O,word2vec_0.40,2,36,33.33333333
KX40MULF0O,word2vec_0.40,3,34.375,28.57142857
KX40MULF0O,word2vec_0.40,4,35,50
KX40MULF0O,word2vec_0.40,5,31.81818182,0
KX40MULF0O,word2vec_0.40,6,29.62962963,50
KX40MULF0O,word2vec_0.40,7,23.07692308,27.27272727
KX40MULF0O,word2vec_0.40,8,20.77922078,25
KX40MULF0O,word2vec_0.40,9,20.23809524,28.57142857
KX40MULF0O,word2vec_0.40,10,19.56521739,12.5
KX40MULF0O,word2vec_0.40,11,18.44660194,18.18181818
KX40MULF0O,word2vec_0.40,12,16.81415929,20
KX40MULF0O,word2vec_0.40,13,15.7480315,7.142857143
KX40MULF0O,word2vec_0.40,14,14.58333333,17.64705882
KX40MULF0O,word2vec_0.40,15,15.78947368,37.5
KX40MULF0O,word2vec_0.40,16,12.96296296,10
KX40MULF0O,word2vec_0.40,17,13.4502924,22.22222222
KX40MULF0O,word2vec_0.40,18,13.06818182,0
KX40MULF0O,word2vec_0.40,19,12.97297297,11.11111111
KX40MULF0O,word2vec_0.40,20,11.39896373,12.5
KX40MULF0O,word2vec_0.40,21,10.94527363,0
KX40MULF0O,word2vec_0.40,22,9.302325581,7.142857143
KX40MULF0O,word2vec_0.40,23,10.26785714,33.33333333
KX40MULF0O,word2vec_0.40,24,9.871244635,0
KX40MULF0O,word2vec_0.40,25,9.387755102,0
KX40MULF0O,word2vec_0.40,26,8.984375,9.090909091
KX40MULF0O,word2vec_0.40,27,8.812260536,20
KX40MULF0O,word2vec_0.50,1,47.36842105,63.15789474
KX40MULF0O,word2vec_0.50,2,56,83.33333333
KX40MULF0O,word2vec_0.50,3,56.25,57.14285714
KX40MULF0O,word2vec_0.50,4,55,62.5
KX40MULF0O,word2vec_0.50,5,50,25
KX40MULF0O,word2vec_0.50,6,44.44444444,50
KX40MULF0O,word2vec_0.50,7,38.46153846,36.36363636
KX40MULF0O,word2vec_0.50,8,33.76623377,41.66666667
KX40MULF0O,word2vec_0.50,9,35.71428571,71.42857143
KX40MULF0O,word2vec_0.50,10,35.86956522,50
KX40MULF0O,word2vec_0.50,11,33.00970874,27.27272727
KX40MULF0O,word2vec_0.50,12,31.85840708,40
KX40MULF0O,word2vec_0.50,13,29.92125984,21.42857143
KX40MULF0O,word2vec_0.50,14,30.55555556,47.05882353
KX40MULF0O,word2vec_0.50,15,30.26315789,50
KX40MULF0O,word2vec_0.50,16,31.48148148,50
KX40MULF0O,word2vec_0.50,17,30.99415205,44.44444444
KX40MULF0O,word2vec_0.50,18,30.11363636,20
KX40MULF0O,word2vec_0.50,19,28.64864865,22.22222222
KX40MULF0O,word2vec_0.50,20,27.4611399,25
KX40MULF0O,word2vec_0.50,21,26.86567164,12.5
KX40MULF0O,word2vec_0.50,22,24.65116279,21.42857143
KX40MULF0O,word2vec_0.50,23,24.10714286,33.33333333
KX40MULF0O,word2vec_0.50,24,24.46351931,33.33333333
KX40MULF0O,word2vec_0.50,25,23.67346939,8.333333333
KX40MULF0O,word2vec_0.50,26,22.265625,9.090909091
KX40MULF0O,word2vec_0.50,27,22.22222222,40
KX40MULF0O,word2vec_0.60,1,63.15789474,78.94736842
KX40MULF0O,word2vec_0.60,2,72,100
KX40MULF0O,word2vec_0.60,3,68.75,57.14285714
